EpochTime,feelings_symptoms,smell_description,smell_value,zipcode
1530761474,Stuffy and irritated throat ,Industrial ,4,15217
1530782158,Everything,Skunk,4,15218
1530797166,,,1,15217
1530803525,Runny nose,Industrial ,3,15217
1530810329,,,1,15224
1530831317,"constant runny nose, sneezing, headache", industrial,3,15208
1530895076,,,1,15213
1530896636,Makes me not want to breath. It's sickening.,Garbage!,4,15201
1530902677,,,1,15213
1530922954,,Burnt metal ,2,15201
1530964812,,,1,15218
1530965460,,,1,15206
1530972063,,,1,15224
1530972345,,,1,15201
1530973693,,,1,15207
1531015723,,,1,15218
1531029167,Sore throat - cant wait until these new fines start!! ,Industrial sulfur ,4,15217
1531035577,,Sulfur,5,15213
1531046656,,Acrid industrial sulfur smell.  Opened window expecting fresh air. Boy was I wrong.,3,15218
1531047970,,Industrial Stench.  BreatheCAM would seem to indicate that the toxic air is coming from ET.  Look like wind shifted and is carrying industrial air from the south.,4,15218
1531050801,,Industrial,4,15217
1531050921,,,3,15221
1531051860,,Rotten egg ,4,15218
1531052538,Sore throat,Industrial,5,15219
1531053752,,,5,15217
1531063407,,industrial / automotive,3,15207
1531076595,,Acrid sulfur smell from Edgar Thomson plant,3,15217
1531079585,,Sulfur ,3,15217
1531095953,,,1,15218
1531106149,,Skunk,3,15218
1531126791,"Very dry eyes, nausea, sleep disruption",Sulfur,3,15218
1531131094,,Industrial ,3,15218
1531132628,,Stale,3,15206
1531132659,,,4,15208
1531133176,,Rotten eggs,4,15217
1531133613,Eyes burning,Sulphur,4,15218
1531133665,,Sulfur,4,15213
1531134549,,Industrial,3,15217
1531135123,,Sulphur metallic,4,15206
1531135488,,Industrial ,3,15206
1531135562,,"Oily, industrial",3,15217
1531135709,,,5,15219
1531135953,,Industrial coal & sulfur. Wind SSE. PM & VOCs are somewhat elevated. CO2 is high.,3,15218
1531135999,,Industrial,4,15206
1531136488,,Industrial,3,15217
1531136542,,"Rotten eggs, garbage ",4,15232
1531136642,,,4,15208
1531136767,,,4,15217
1531136843,,Industrial burning,4,15206
1531137112,,,3,15217
1531137173,,,4,15206
1531137199,,Industrial ,4,15218
1531137517,Coughing ,Industrial ,4,15217
1531137559,Very dry eyes upon waking,"Smokey, industrial",3,15218
1531137743,,Industrial,4,15217
1531137829,,,3,15206
1531138204,,,5,15217
1531138462,,Indistrial,4,15217
1531138616,Stinks and difficulty breathing ,Diesel and smog/ozone ,4,15206
1531138631,,Sulfur,3,15208
1531139110,Sore throat,Car exhaust,3,15224
1531139168,Eye irritation,Industrial ,4,15208
1531139208,,Industrial ,4,15218
1531139278,,Industrial ,4,15206
1531139345,,,3,15219
1531139354,Burning throat,Anthracite,5,15206
1531139457,Dizziness,Chemical rotten egg,5,15217
1531139549,"Sore throat, eye irritation",Industrial,5,15217
1531139574,,,5,15217
1531139778,Headache,"Sulfur, chemical smell",5,15206
1531139921,,Sulfur ,3,15221
1531140056,,Industrial,4,15208
1531140458,,Sulfur,5,15206
1531140647,,Industrial,4,15206
1531140813,,,4,15206
1531140954,No,Industrial,2,15206
1531141321,"Dry eyes, shortness of breath ",Sulfur,4,15218
1531141897,Death. ,Deadly burning sulfur,5,15221
1531142552,,Industrial ,4,15221
1531143066,,Industrial,3,15222
1531143113,,"Sulphurous, industrial ",5,15208
1531143185,,Industrial,3,15221
1531143683,,,3,15201
1531143769,,Rotten eggs,3,15217
1531144607,"Anger, helplessness",Same old acrid sulfurous stench,5,15206
1531145326,,"Rotten eggs, burning plastic",4,15221
1531145602,,Industrial,2,15217
1531145951,"sinus pressure, sneezing, headache (while family woke up with this with windows open last night) ",industrial,5,15208
1531146178,,Sulfur dioxide,2,15218
1531148428,,,4,15221
1531148447,,Sulfur smell or burning rubber ,4,15208
1531149740,,Industrial,4,15221
1531151295,Sore throat ,Industrial ,4,15219
1531159365,,,1,15218
1531161445,,,2,15207
1531174860,Hard to breathe,"Industrial, burning plastic metallic smell",3,15201
1531177232,,,5,15221
1531194552,"Burning eyes, asthma exacerbated",Rotten eggs wrapped in rancid farts,5,15221
1531196683,,,4,15221
1531198245,Cant open the windows it chokes me. ,Rotten eggs ,4,15221
1531204388,"Dry eyes, nausea",Sulfur,3,15218
1531205381,,Rotten eggs,3,15218
1531205443,,Sulfur,4,15217
1531211056,,Rotten eggs,4,15208
1531211312,Shortness of breath,Rotten eggs,5,15206
1531212759,,Industrial,5,15206
1531214754,Nose irritation,Industrial,4,15208
1531214940,,Stale slightly sulphurous,3,15206
1531214957,Eye itchiness,Rotten eggs,5,15208
1531214988,Eye itcjiness,Rotten eggs,5,15208
1531216257,,,4,15217
1531216813,,Rotten egg,4,15206
1531217102,,,5,15208
1531217319,,Industrial ,4,15206
1531218223,,That is one foul stench outside. Sulfur and who knows what else. No air movement here. PM & CO2 ramped up overnight. Looks like a second round of VOCs passing through.,4,15218
1531218848,,Industrial,4,15221
1531219424,,industrial ,3,15221
1531219754,Premature death. ,Burning sulfur ,5,15221
1531220068,"Dry eyes, nausea, difficulty breathing and sleeping ",Sulfur ,5,15218
1531220208,,Burning/sulphuric ,3,15221
1531220642,Respiratory irritation,"Sulfur, industrial",5,15206
1531220758,Throat/nose irritation ,"Woodsmoke, industrial ",4,15206
1531220917,,Industrial,5,15206
1531221200,,Industrial smell; at 4 am,4,15206
1531221986,,,5,15218
1531225154,,Rotten eggs,3,15217
1531225364,"Nasal congestion, trouble breathing",Industrial,4,15224
1531225365,,,2,15219
1531226005,Nauseating,Smell like empty pot of water burning on the stove,3,15232
1531226853,,"Sulfur, diesel ",3,15221
1531229071,,,5,15208
1531231253,Super dry eyes in the morning,"Dusty, industrial",3,15221
1531231258,,Sulfur,3,15213
1531231263,Eye irritation,Smoke,3,15208
1531231791,,,2,15206
1531232544,,,5,15208
1531243057,,Nail polish remover ,3,15213
1531249243,Gag reflez,"Like garbage, maybe from garbage juice that spilled from trash can or trash truck?",4,15213
1531251747,,Sewage ,3,15217
1531256657,Severe eye and respiratory inflammation & distress. ,Industrial - McConway & Torley,4,15201
1531260905,"Cant breathe in deeply, burns throat","Industrial, foundry, burning metal",5,15201
1531264175,,Industrial. M&T,3,15201
1531265977,Soar throat,Industrial McConway and Torley,4,15201
1531300435,Terrible swelling,,4,15217
1531307905,,,1,15218
1531310517,,,1,15217
1531315230,,,1,15221
1531316258,,"Chemicals, construction",4,15201
1531327786,,Industrial ,4,15201
1531357942,,,1,15207
1531369486,,,5,15218
1531399603,,,1,15218
1531400408,Headache ,Heavy truck pollution ,3,15219
1531400477,Headache ,Tar-like smell industrial ,4,15219
1531408291,,,1,15207
1531431170,,Industrial ,4,15201
1531436375,Hard to breathe,"Foundry, McConway & Torley, Industrial",4,15201
1531436700,,,1,15207
1531449846,,Industrial ,5,15213
1531467562,Throat sore,Skunky ,3,15218
1531481994,,,4,15208
1531483625,,Sulphur ,3,15218
1531484898,,,3,15219
1531485494,,,1,15218
1531487630,,Smells like Evil pollution,5,15213
1531490081,,Wind shift. Industrial Sulfur.,3,15218
1531491733,"Anxietys, asthma",Industrial stench ,3,15213
1531492765,,Industrial,3,15218
1531493143,,Industrial ,2,15221
1531493435,,,3,15207
1531493763,,Metallic acrid smell,3,15217
1531494226,,Sulfur,3,15218
1531494423,Eye and respiratory irritation,Industrial,5,15218
1531494873,,Industrial,5,15217
1531498192,Scratchy lungs,Emissions,3,15206
1531507387,,,3,15232
1531508556,Coughing,Industrial,2,15207
1531520580,"Headache, nausea ",Diesel from busses ,4,15222
1531522022,,exhaust ,5,15217
1531522886,,,2,15208
1531527006,Sneezing ,Industrial ,2,15218
1531533488,,Rotten eggs,3,15218
1531534908,,Rotten eggs,3,15218
1531535083,,Industrial ,3,15217
1531535690,Sinuses,Sulfur carried into our home. Suspect we received a plume from ET. Not too bad outside at the moment but some sulfur in air.,3,15218
1531536644,Headache,Seriously sulphurous tonight,4,15206
1531539061,Stinging nose,"Sulphur, acrid",4,15218
1531539481,,"Oily, industrial",4,15217
1531539586,Sore throat trouble breathing,Industrial sulphur,5,15217
1531540591,,Sulfur dioxide,2,15217
1531542299,,Sulphuric ,5,15232
1531542770,,Rotten eggs,4,15221
1531543389,,,4,15221
1531559488,,Industrial ,4,15217
1531561978,None,Rotten egg,3,15206
1531563595,Cough nose irritation ,Sulfur in air,3,15218
1531566418,Eye sting,Coke oven doors,5,15218
1531568242,Sinus And Eye irritation,Industrial ,4,15218
1531569178,,burnt coal.,3,15218
1531571301,,,2,15206
1531572341,,IndustriL,5,15217
1531574344,"Dry eyes, dry throat","Industrial, dusty, gross",3,15218
1531593202,Eye irritated,"Rotten eggs, heavy",4,15218
1531608497,,industrial,3,15201
1531614657,,Sewage like smell,3,15217
1531634517,,Rotten sulfur,4,15217
1531638789,"Dry eyes, sleep discomfort ",Industrial ,3,15218
1531649873,,,1,15208
1531653016,"Raw throat, stinging eyes","Poison particulates, smelled indoors from 3am",5,15218
1531654491,"Eye irritation, sinus congestion","Rotten egg, industrial smell",4,15218
1531659584,,,1,15206
1531667086,,Industrial,3,15206
1531667736,,Industrial ,4,15206
1531678334,Sneezing,Auto exhaust,2,15207
1531699104,,,2,15218
1531713252,Making me sick in stomach,Don't know - it's nasty,5,15218
1531737248,,,1,15208
1531741683,,Industrial Acrid.,3,15218
1531746259,,Rotten egg smell,3,15217
1531749287,,Trash & rotten eggs,3,15206
1531749595,,"Car exhaust, rotten eggs",4,15217
1531755758,,Industrial ,3,15221
1531767250,,,1,15213
1531779439,Headache,Industrial?,4,15206
1531783671,,"Industrial, McConway & Torley",3,15201
1531793220,Anger. Anxiety. Asthma. ,Sulfur,3,15221
1531819414,,,1,15208
1531834876,,,1,15218
1531836213,Severe breathing difficulty + eye & throat irritation. ,Industrial from McConway & Torley,5,15201
1531845808,Sneezing,Auto exhaust,3,15207
1531870176,,Industrial ,4,15201
1531873389,,"Industrial, burning",3,15201
1531874101,,,1,15213
1531881129,,Skunk sesame oil ,4,15218
1531882816,,"Rotten, thick",4,15201
1531886632,Stomach ache,Don't know what the smell is but it's awful,3,15218
1531904910,,,1,15221
1531918101,,,1,15217
1531918247,,,1,15213
1531920866,,"Industrial, construction, metal",3,15201
1531923012,,,1,15213
1531941926,,A commercial truck,5,15207
1531942465,Throat irritation,H2S,3,15219
1531949204,,Industrial ,3,15201
1531949673,,Rotten eggs/strong sulfur,4,15217
1531952046,,Burning,4,15213
1531963912,,,1,15218
1531964548,,"Wood smoke I think, maybe something else burning",3,15217
1531971501,,,3,15221
1531992103,,,1,15208
1531996411,,Looked like we could air out this morning given the wind direction. Pulled dredded skunk smell into house. We'll try again in a few hours.,3,15218
1532004452,,The usual industrial cocktail,3,15206
1532011269,Eyes and nose burning,Sulphur,3,15217
1532012706,,The air has remained acrid throughout the morning.  No wind to clear it out.,3,15218
1532013746,,Sulphur,2,15218
1532024304,,Industrial ,3,15217
1532026522,Extreme frustration!!! Feeling that a sacred place has been violated.,Acrid metallic smell in Frick Park. Interrupted my jog.,3,15217
1532052961,,,4,15224
1532059733,,Sulphur ,4,15217
1532079721,,Noxious,5,15217
1532080612,,,3,15206
1532081056,Dry eyes,Rotten eggs or sulfur ,4,15218
1532082771,,,3,15219
1532082886,,,1,15221
1532083929,,Industrial,4,15217
1532087102," ,",Sulfur,2,15218
1532087268,Irritated nose and throat,Industrial,3,15217
1532088364,,Industrial ,3,15208
1532090948,,,1,15232
1532091860,,Industrial Acrid. No wind movement.,3,15218
1532093554,,Metallic ,3,15217
1532093946,Headache,Industrial,4,15201
1532094732,,Diesel exhaust,4,15217
1532097335,Congestion,Sulfur,4,15213
1532101899,"Headache, asthma",Sulfurous industrial stench ,4,15206
1532103592,,Industrial sulfur metal ,3,15221
1532107005,,Sulphuric ,3,15104
1532118215,,,1,15224
1532118315,,,1,15224
1532124828,,Sulfur ,4,15232
1532124856,,Sulfur smell,3,15232
1532129404,,Terrible strong visible !,5,15104
1532129444,,Visible hazy strong,5,15104
1532131700,,"Industrial, rotten eggs ",3,15221
1532133723,,Industrial Acrid. Winds out of the SE.,3,15218
1532134925,,Rotten eggs,3,15221
1532136454,,Industrial,3,15217
1532145914,,"Rotten eggs, industrial",4,15218
1532147874,, Burning,2,15213
1532149711,,Sulphuric ,3,15104
1532166738,,,1,15208
1532168723,,Industrial ,3,15217
1532182929,,,1,15206
1532229013,,Skunk ,5,15218
1532254650,,,1,15208
1532257624,,,1,15218
1532262482,,Like gasoline,3,15217
1532265855,,Industrial ,2,15221
1532270822,Headache ,Industrial ,3,15218
1532271182,Nose irritation,Acrid industrial smell on annotherwise beautiful day!,3,15217
1532271272,,Acrid industrial air seems to have crept back into the neighborhood. Was airing out and could really pick up on it as it was being pulled into the kitchen.,3,15218
1532271584,,Industrial ,3,15217
1532271706,Cough. ,Industrial ,3,15217
1532272126,,Industrial ,3,15232
1532272560,,,3,15208
1532272671,,Industrial ,3,15217
1532275438,,,4,15206
1532277075,,Acrid sulfur from Edgar Thomson,3,15217
1532279664,,,3,15217
1532283330,,"No releif from the acrid industrial air, now with Sulfur too.  What little wind there is, is out of the SSE.",4,15218
1532283371,,,3,15217
1532283552,,Sulp,2,15217
1532294436,,,2,15221
1532300500,,,1,15221
1532300634,Headache,Industrial,4,15217
1532301099,,,1,15206
1532312573,Migraine,Don't know -it's nasty,5,15218
1532317626,,"Gas/exhaust fumes coming in my back door from street, I guess. ",3,15219
1532336636,,Earthy,2,15208
1532339031,,,1,15206
1532347238,Made me cough as I biked through it. 1900-2000 Beechwood Blvd ,Natural gas,3,15217
1532351237,Light chest constriction,Industrial,2,15208
1532361369,,Trash/rotten eggs,4,15213
1532366015,,Rotten egg ,3,15213
1532377180,Cant breathe ,"Industrial, strong asphalt smell",5,15221
1532386989,,Exhaust,4,15218
1532388403,,Rotten eggs ,4,15104
1532391006,Difficulty breathing ,Skunky rubbery pollution. ,4,15208
1532391858,,Acrid sulfur. Winds SSE last hour.,3,15218
1532392859,,Must be direct plumage from ET this evening. Too toxic to be outside.,4,15218
1532397758,"Sore throat, hard to breathe",Burning odor,4,15217
1532418759,,Industrial,3,15206
1532442453,Unpleasant,Industrial ,3,15213
1532443492,,Sulfur,5,15213
1532454527,,,4,15206
1532459305,,Industrial ,3,15213
1532462741,Nausea ,"Chemical,acrid ",3,15217
1532477133,,,2,15201
1532481256,,Rotting or burning,2,15221
1532484101,,Sulphur,3,15217
1532485088,Eye irritation ,Burning fumes,3,15218
1532485933,,Slight sulphur smell just recently ,2,15206
1532486219,Burning nose,Sulphur industry acrid,4,15218
1532487090,,,5,15217
1532488974,"Hard to breath, asthma ",Sulphuric ,4,15221
1532489481,,Burning smell,4,15218
1532490412,,,3,15206
1532492066,,Industrial,4,15206
1532496729,,,5,15206
1532510318,,,1,15208
1532518964,,,1,15206
1532519826,,,1,15206
1532547633,,Metallic acrid,3,15217
1532551816,,Industrial ,3,15221
1532570068,,Ceramic smell ,5,15221
1532573887,"Sinus irritation, watering eyes",Rotten eggs,3,15218
1532579700,,"Sulphurous, industrial ",5,15208
1532593381,,Skunk,3,15218
1532595306,,Sulphur,4,15217
1532596179,,,1,15208
1532599702,,Industrial ,4,15218
1532600687,I awoke from a deep sleep due to an asthma attack brought on by the foul air. The smell is so bad that we cannot run our window AC! ,Sulfur ,5,15221
1532601520,,"Pretty Strong Industrial Sulfur Stench. PM, CO2 & VOCs have ramped up pretty sharply this morning. No wind here. Indoor PM levels over double normal. Co. Airport reports SW to SE winds.",4,15218
1532601530,,,1,15217
1532602000,"Sore throat, burning nose",Industrial,4,15217
1532602246,Nose feels like burning,Indistrial,5,15217
1532602479,,Industrial,3,15217
1532602595,Sore throats and itchy eyes ,Acrid. Foggy still air smells like sulfur ,4,15218
1532603149,Horrible sore throat,Sulfur industrial smell likely from clairton or braddock,5,15218
1532603898,"Dry eyes, sinus irritation ",Industrial ,3,15218
1532604349,Asthma and nasal congestion,Smog,3,15218
1532604411,Eye irritation,Sulphuric smoke,5,15218
1532605103,Nasal irritation and sneezing,"Sulfur, burning coal, industrial",5,15206
1532605104,,Industrial,5,15206
1532605681,Headache ,"Industrial, sulphur ",5,15206
1532605775,,Industrial smell,5,15206
1532605846,,SO2,2,15218
1532605939,,,3,15217
1532606323,,"Sulfur, diesel",3,15221
1532606388,,,3,15206
1532606432,Headache ,Industrial sulfur,4,15206
1532606788,,,4,15217
1532606952,,Industrial,4,15206
1532606999,"Coughing, stuffy nose, irritated throat","Chemical, industrial",4,15217
1532607093,,Industrial ,4,15218
1532607285,Headache,Industrial ,4,15221
1532607525,,Industrial,3,15206
1532607592,,Industrial ,4,15218
1532607602,,,2,15217
1532607631,"Nasal irritation, constricted breathing",Industrial,5,15224
1532607720,,Sulfur,3,15206
1532609125,,,1,15221
1532609486,,,1,15217
1532610762,"Sore throat, dry eyes","Industrial, abrasive ",3,15218
1532611034,No,Industrial ,4,15221
1532611336,,"Rotten eggs, sulfer",5,15221
1532611882,,,5,15217
1532613917,,Industrial sulfur,5,15201
1532623065,,"Industrial, burning rubber, trash",4,15213
1532635790,Headache ,Like a manure smell. ,3,15217
1532641515,,Woodsmoke,4,15218
1532653260,,,1,15206
1532653742,,,1,15218
1532662297,"Sore throat, headache, anger, insomnia",SULFUR!!!!,5,15221
1532662530,Annoyance and frustration,Like a dump truck full of sulfur crashed into a pit of rotten eggs on my front yard,5,15221
1532682452,,,1,15221
1532685003,,No idea what the hell that smell is. It's nasty!,5,15218
