EpochTime,3.feed_11067.CO_PPB..3.feed_43.CO_PPB,3.feed_11067.NO2_PPB..3.feed_43.NO2_PPB,3.feed_11067.NOX_PPB..3.feed_43.NOX_PPB,3.feed_11067.NO_PPB..3.feed_43.NO_PPB,3.feed_11067.PM25T_UG_M3..3.feed_43.PM25T_UG_M3,3.feed_11067.SIGTHETA_DEG..3.feed_43.SIGTHETA_DEG,3.feed_11067.SONICWD_DEG..3.feed_43.SONICWD_DEG,3.feed_11067.SONICWS_MPH..3.feed_43.SONICWS_MPH
1493886600,179.8,6.2,7.0,0.8,4.0,74.8,191.0,0.9
1493890200,194.2,6.5,7.9,1.4,4.0,67.4,186.0,1.2
1493893800,199.1,7.4,8.3,0.9,8.0,61.7,204.0,1.1
1493897400,197.3,7.5,8.3,0.7,7.0,74.5,179.0,1.1
1493901000,153.3,4.3,4.7,0.4,3.0,40.8,181.0,2.4
1493904600,190.2,5.3,8.0,2.6,10.0,72.9,185.0,1.4
1493908200,341.7,9.9,22.1,12.1,10.0,74.5,245.0,1.8
1493911800,190.5,4.4,6.9,2.6,7.0,62.0,191.0,3.0
1493915400,211.2,,,,7.0,66.3,179.0,2.7
1493919000,352.1,,,,6.0,74.6,177.0,3.1
1493922600,198.1,2.5,2.7,0.3,5.0,45.7,178.0,4.3
1493926200,230.1,3.8,4.9,1.1,6.0,67.5,189.0,2.5
1493929800,423.4,7.1,11.1,3.9,7.0,83.8,220.0,2.1
1493933400,205.2,3.4,4.0,0.5,5.0,55.8,179.0,3.6
1493937000,164.9,2.4,2.4,0.0,8.0,36.8,177.0,5.3
1493940600,171.5,2.0,2.1,0.0,6.0,38.2,179.0,4.5
1493944200,168.5,2.5,2.6,0.0,11.0,46.5,168.0,2.4
1493947800,192.5,3.7,4.1,0.4,9.0,73.5,170.0,1.5
1493951400,164.0,2.4,2.5,0.0,5.0,61.3,172.0,1.8
1493955000,180.1,2.8,3.1,0.2,2.0,73.2,164.0,1.2
1493958600,229.9,4.7,6.2,1.4,2.0,67.1,229.0,1.1
1493962200,216.2,4.6,5.3,0.6,2.0,76.4,223.0,1.2
1493965800,,5.2,6.0,0.8,6.0,82.0,220.0,0.8
1493969400,190.8,,,,2.0,74.7,221.0,0.9
1493973000,194.1,7.3,11.8,4.5,2.0,79.4,199.0,1.0
1493976600,295.1,6.9,10.1,3.1,0.0,81.8,199.0,1.7
1493980200,299.6,9.4,16.1,6.7,0.0,85.7,124.0,1.7
1493983800,479.3,12.7,23.9,11.1,0.0,91.7,257.0,1.7
1493987400,650.2,19.0,45.5,26.5,4.0,73.9,55.0,2.3
1493991000,655.6,14.1,33.7,19.6,-2.0,84.8,320.0,2.0
1493994600,442.9,8.1,17.1,9.0,4.0,72.6,218.0,1.8
1493998200,333.3,7.3,14.9,7.6,5.0,75.1,207.0,2.1
1494001800,260.4,3.2,4.7,1.5,1.0,60.3,206.0,3.0
1494005400,313.9,5.0,8.2,3.2,3.0,58.2,206.0,3.7
1494009000,542.1,13.4,22.1,8.9,3.0,43.8,237.0,3.9
1494012600,851.9,11.5,22.5,11.0,7.0,46.5,313.0,4.1
1494016200,670.3,9.2,16.2,6.9,5.0,35.1,320.0,5.1
1494019800,450.8,7.2,12.5,5.2,2.0,30.9,320.0,7.3
1494023400,689.1,9.1,15.6,6.5,12.0,47.8,352.0,4.4
1494027000,531.2,8.0,13.4,5.3,9.0,44.6,342.0,4.6
1494030600,385.0,7.5,11.9,4.4,5.0,43.4,328.0,4.6
1494034200,365.5,6.3,11.0,4.7,3.0,30.2,313.0,5.4
1494037800,325.6,6.4,9.6,3.2,0.0,38.2,330.0,5.4
1494041400,353.1,6.8,12.9,6.1,0.0,37.0,333.0,4.2
1494045000,309.5,4.8,7.4,2.5,0.0,40.8,344.0,4.6
1494048600,283.2,4.1,6.8,2.7,2.0,41.7,339.0,4.1
1494052200,,3.9,5.5,1.5,10.0,38.8,328.0,4.4
1494055800,189.0,,,,5.0,28.6,322.0,5.9
1494059400,205.7,2.5,3.6,1.1,5.0,29.0,319.0,5.1
1494063000,191.1,2.9,5.4,2.5,1.0,36.1,322.0,5.2
1494066600,268.1,4.7,7.7,2.9,0.0,35.9,315.0,4.7
1494070200,322.3,6.2,12.6,6.3,0.0,31.4,312.0,4.7
1494073800,386.4,6.0,11.5,5.4,2.0,36.2,306.0,4.5
1494077400,380.3,6.6,12.2,5.5,2.0,36.3,295.0,5.4
1494081000,419.2,7.2,13.8,6.4,2.0,37.7,295.0,4.9
1494084600,431.3,7.2,14.1,6.8,3.0,37.3,304.0,5.2
1494088200,369.1,6.1,12.3,6.2,5.0,34.9,304.0,6.2
1494091800,452.2,5.0,10.7,5.6,2.0,39.7,300.0,6.0
1494095400,429.8,5.6,11.9,6.3,2.0,37.5,302.0,6.0
1494099000,482.3,5.3,13.0,7.6,4.0,35.9,308.0,6.2
1494102600,384.5,4.5,9.4,4.9,5.0,36.5,317.0,7.2
1494106200,445.4,5.1,9.6,4.4,5.0,33.8,312.0,6.6
1494109800,382.2,5.3,9.5,4.2,7.0,36.8,313.0,6.6
1494113400,347.8,5.2,8.7,3.5,6.0,37.5,309.0,7.0
1494117000,323.5,4.2,6.8,2.6,2.0,37.0,313.0,6.1
1494120600,214.5,3.1,4.8,1.6,3.0,39.5,318.0,6.0
1494124200,277.7,4.3,7.9,3.5,1.0,34.9,316.0,6.8
1494127800,276.8,4.4,6.6,2.2,1.0,34.1,307.0,5.3
1494131400,212.6,2.7,4.0,1.2,3.0,36.7,308.0,5.4
1494135000,185.4,3.4,4.7,1.1,9.0,37.1,304.0,5.1
1494138600,,3.2,4.2,1.0,11.0,35.5,309.0,5.5
1494142200,185.8,,,,2.0,36.6,309.0,5.5
1494145800,160.2,2.9,3.5,0.6,3.0,36.4,302.0,4.8
1494149400,181.7,3.6,4.6,1.0,4.0,40.4,306.0,3.7
1494153000,218.9,5.9,7.0,1.0,5.0,34.2,254.0,3.4
1494156600,254.1,5.7,7.0,1.2,5.0,38.5,250.0,4.3
1494160200,264.4,4.0,6.9,2.9,6.0,36.6,294.0,6.0
1494163800,297.5,3.7,7.1,3.4,7.0,36.7,307.0,5.9
1494167400,328.7,3.5,7.3,3.8,9.0,33.6,309.0,7.2
1494171000,353.5,3.2,6.7,3.4,7.0,41.5,301.0,7.2
1494174600,370.3,3.2,6.0,2.7,4.0,36.0,305.0,8.6
1494178200,398.0,3.6,6.7,3.1,1.0,34.8,309.0,7.8
1494181800,396.7,3.9,7.5,3.5,3.0,34.6,304.0,7.8
1494185400,434.9,2.9,6.2,3.2,3.0,34.9,300.0,8.8
1494189000,429.2,4.0,7.9,3.8,0.0,36.9,312.0,7.4
1494192600,482.1,4.2,7.9,3.7,1.0,35.3,315.0,7.7
1494196200,480.9,3.7,7.4,3.6,8.0,41.3,318.0,6.6
1494199800,406.2,3.9,6.1,2.1,3.0,54.8,359.0,5.1
1494203400,469.6,6.3,9.3,3.0,2.0,51.0,352.0,4.2
1494207000,547.3,7.1,9.9,2.7,5.0,46.7,8.0,2.8
1494210600,437.9,10.3,14.7,4.2,4.0,47.7,8.0,1.6
1494214200,236.7,5.3,6.2,0.8,1.0,36.4,48.0,1.7
1494217800,211.8,6.5,6.9,0.3,3.0,67.8,127.0,0.7
1494221400,242.1,8.9,10.6,1.7,4.0,62.4,111.0,0.5
1494225000,,18.5,25.7,7.2,9.0,83.4,113.0,0.6
1494228600,241.1,,,,7.0,47.7,313.0,1.2
1494232200,337.9,22.1,34.6,12.6,7.0,43.0,338.0,1.2
1494235800,337.0,14.7,20.5,5.7,10.0,47.5,38.0,1.2
1494239400,891.3,22.8,47.9,25.1,6.0,43.6,311.0,1.7
1494243000,877.5,20.7,52.6,31.9,6.0,29.1,322.0,2.4
1494246600,580.9,17.5,41.8,24.4,7.0,40.0,325.0,2.8
1494250200,492.6,9.7,28.9,19.2,6.0,52.6,310.0,3.6
1494253800,391.0,13.4,28.0,14.5,4.0,49.0,305.0,4.5
1494257400,334.5,8.7,19.8,11.0,3.0,46.0,287.0,5.6
1494261000,410.1,,,,2.0,41.4,311.0,6.0
1494264600,386.9,6.1,13.7,7.5,2.0,38.9,310.0,6.6
1494268200,421.2,7.6,15.1,7.4,2.0,37.7,308.0,6.7
1494271800,525.9,8.0,15.1,7.2,2.0,46.4,303.0,6.9
1494275400,465.3,7.7,13.6,5.8,2.0,32.7,310.0,7.7
1494279000,431.0,5.9,12.0,6.0,4.0,34.7,311.0,7.1
1494282600,420.5,5.3,9.3,3.9,6.0,40.3,312.0,6.2
1494286200,452.6,6.0,10.3,4.2,3.0,37.9,310.0,5.8
1494289800,480.0,9.8,15.3,5.4,4.0,32.9,324.0,4.0
1494293400,488.7,7.6,11.4,3.7,7.0,45.1,340.0,3.1
1494297000,722.2,11.2,16.9,5.6,1.0,55.2,358.0,2.3
1494300600,418.9,9.1,11.5,2.4,5.0,60.6,55.0,1.7
1494304200,383.5,10.5,11.1,0.6,2.0,51.9,115.0,0.9
1494307800,302.7,13.7,17.7,4.0,12.0,31.5,71.0,0.9
1494311400,,16.7,24.4,7.6,8.0,52.7,98.0,0.8
1494315000,1234.1,,,,10.0,47.3,134.0,1.1
1494318600,1813.8,30.2,34.8,4.5,29.0,52.0,140.0,1.1
1494322200,1798.2,31.4,33.8,2.3,30.0,29.9,175.0,1.6
1494325800,695.9,30.1,33.5,3.4,26.0,28.5,170.0,1.5
1494329400,584.8,23.9,31.3,7.3,23.0,18.8,187.0,3.0
1494333000,576.2,18.0,26.1,8.1,16.0,29.4,214.0,2.6
1494336600,674.7,18.8,32.8,14.0,12.0,28.1,235.0,4.3
1494340200,262.2,8.7,14.4,5.7,8.0,42.1,221.0,4.7
1494343800,457.9,13.7,26.1,12.4,6.0,65.2,300.0,3.8
1494347400,365.4,10.7,16.4,5.7,6.0,59.7,261.0,3.9
1494351000,246.8,6.1,8.7,2.6,1.0,45.4,231.0,5.2
1494354600,292.7,6.7,10.7,3.9,4.0,45.3,231.0,5.4
1494358200,446.5,9.7,17.7,8.0,6.0,47.1,275.0,4.7
1494361800,549.4,11.1,16.3,5.2,5.0,43.1,248.0,4.5
1494365400,500.1,8.9,12.9,4.0,-2.0,51.2,255.0,4.0
1494369000,466.0,8.7,11.9,3.1,3.0,51.7,232.0,4.0
1494372600,754.6,12.6,17.5,4.8,8.0,39.3,277.0,3.0
1494376200,614.7,15.5,16.8,1.3,2.0,68.0,92.0,0.9
1494379800,459.3,12.9,13.1,0.1,11.0,20.6,74.0,1.3
1494383400,298.8,12.2,12.3,0.0,7.0,32.1,62.0,0.9
1494387000,361.4,12.9,14.1,1.1,5.0,60.4,108.0,0.9
1494390600,737.7,30.6,38.1,7.5,12.0,33.1,19.0,1.6
1494394200,598.1,23.3,28.5,5.1,18.0,39.8,7.0,1.7
1494397800,,13.3,14.0,0.6,5.0,70.4,137.0,1.1
1494401400,312.1,,,,13.0,62.8,55.0,0.8
1494405000,284.3,18.7,20.6,1.9,13.0,50.8,164.0,0.9
1494408600,289.0,13.3,13.5,0.2,16.0,49.8,161.0,0.9
1494412200,898.6,26.5,61.8,35.3,9.0,64.7,287.0,1.3
1494415800,798.5,28.6,51.6,22.9,18.0,38.0,202.0,1.2
1494419400,1370.5,37.4,95.5,58.1,20.0,51.8,289.0,2.2
1494423000,901.1,34.4,78.8,44.3,25.0,61.0,314.0,1.7
1494426600,624.3,22.2,40.6,18.5,20.0,66.2,299.0,2.1
1494430200,615.3,21.5,40.1,18.5,13.0,58.1,316.0,3.0
1494433800,532.6,15.5,24.0,8.6,10.0,55.9,306.0,3.2
1494437400,545.0,17.4,28.3,10.9,10.0,63.0,269.0,3.9
1494441000,602.4,17.0,25.3,8.4,8.0,62.3,328.0,4.0
1494444600,695.7,14.8,25.6,10.8,11.0,43.9,290.0,3.9
1494448200,628.7,12.8,17.5,4.6,6.0,54.3,301.0,4.2
1494451800,870.9,17.5,24.7,7.0,12.0,52.9,6.0,3.1
1494455400,1004.3,19.8,27.8,7.9,11.0,44.4,24.0,2.5
1494459000,960.0,16.2,21.9,5.6,9.0,27.8,45.0,3.1
1494462600,327.7,7.0,8.5,1.5,3.0,40.7,64.0,2.0
1494466200,178.2,4.0,4.1,0.1,6.0,42.7,70.0,1.3
1494469800,187.5,4.8,4.9,0.0,5.0,40.9,74.0,1.3
1494473400,182.8,5.2,5.3,0.0,5.0,44.1,70.0,1.0
1494477000,167.6,4.6,4.6,0.0,5.0,34.8,58.0,1.3
1494480600,158.9,3.8,3.8,0.0,2.0,58.4,81.0,1.1
1494484200,,3.6,3.8,0.1,5.0,67.9,171.0,1.0
1494487800,167.6,,,,7.0,72.8,170.0,0.9
1494491400,172.0,,5.3,,10.0,81.0,150.0,0.8
1494495000,225.8,7.0,9.5,2.4,9.0,79.1,199.0,1.0
1494498600,394.6,17.5,27.2,9.6,13.0,65.9,47.0,1.3
1494502200,390.9,13.9,19.6,5.6,15.0,79.1,161.0,1.5
1494505800,338.9,14.6,21.5,6.9,14.0,85.0,222.0,1.8
1494509400,552.4,21.1,36.0,14.8,13.0,66.4,52.0,1.8
1494513000,839.1,24.0,47.8,23.7,11.0,57.3,49.0,2.3
1494516600,818.4,23.1,51.8,28.5,15.0,61.6,59.0,2.0
1494520200,1042.9,23.7,55.1,31.4,12.0,41.4,44.0,2.9
1494523800,957.0,23.7,55.8,32.1,14.0,30.2,45.0,3.9
1494527400,997.8,21.2,47.7,26.6,12.0,29.1,43.0,3.8
1494531000,1107.5,17.7,36.3,18.5,11.0,40.0,46.0,3.1
1494534600,665.7,13.1,21.5,8.4,10.0,56.7,49.0,2.0
1494538200,595.5,12.1,19.8,7.6,14.0,61.4,60.0,1.8
1494541800,643.8,10.8,18.5,7.8,11.0,73.2,64.0,1.8
1494545400,599.1,9.5,13.8,4.3,5.0,81.0,57.0,1.5
1494549000,479.1,9.0,14.1,5.0,4.0,52.8,54.0,1.6
1494552600,436.5,10.3,15.5,5.1,6.0,46.3,56.0,1.6
1494556200,572.2,8.4,12.2,3.7,9.0,50.0,58.0,1.7
1494559800,507.2,7.7,11.4,3.7,4.0,60.7,64.0,1.4
1494563400,257.7,5.6,6.6,1.0,4.0,73.2,84.0,1.0
1494567000,232.8,5.6,6.9,1.2,5.0,79.1,77.0,0.9
1494570600,,6.1,7.4,1.3,3.0,66.6,81.0,1.0
1494574200,187.7,,,,4.0,70.9,117.0,0.9
1494577800,180.6,,6.0,,2.0,80.3,85.0,0.8
1494581400,220.4,5.0,5.8,0.7,2.0,80.6,124.0,0.7
1494585000,330.6,8.6,11.7,3.1,-1.0,63.9,111.0,1.3
1494588600,544.9,14.5,26.1,11.6,2.0,86.6,266.0,1.5
1494592200,457.6,14.9,27.8,12.8,4.0,87.7,246.0,1.5
1494595800,495.4,13.5,23.5,10.0,5.0,88.0,317.0,1.4
1494599400,664.9,16.7,30.7,14.0,9.0,83.9,325.0,1.4
1494603000,484.2,9.6,15.9,6.4,7.0,78.0,217.0,1.9
1494606600,369.8,9.9,18.8,9.0,6.0,76.3,225.0,2.0
1494610200,779.7,14.6,33.6,18.9,7.0,86.8,347.0,2.0
1494613800,620.6,10.8,20.6,9.6,7.0,78.7,243.0,2.0
1494617400,632.4,9.5,19.9,10.4,7.0,88.7,228.0,1.5
1494621000,373.5,6.7,10.5,3.8,6.0,78.8,220.0,1.4
1494624600,514.6,8.9,16.9,7.9,5.0,85.2,356.0,1.4
1494628200,403.8,7.6,12.4,4.8,5.0,89.7,238.0,1.3
1494631800,417.9,6.7,11.1,4.4,5.0,81.0,243.0,1.4
1494635400,387.9,6.1,8.4,2.2,8.0,84.0,184.0,1.0
1494639000,372.6,8.3,13.1,4.7,6.0,73.9,62.0,1.3
1494642600,338.2,6.1,8.4,2.3,5.0,82.6,82.0,1.0
1494646200,377.4,5.6,7.7,2.1,2.0,54.5,64.0,1.2
1494649800,273.8,5.7,8.0,2.3,3.0,37.5,62.0,1.4
1494653400,385.6,7.4,10.8,3.4,8.0,22.6,53.0,2.1
1494657000,,4.7,5.4,0.7,7.0,45.8,67.0,1.3
1494660600,241.3,,,,7.0,47.0,68.0,1.3
1494664200,186.8,4.6,5.3,0.7,4.0,73.4,71.0,1.0
1494667800,277.6,5.6,8.0,2.4,4.0,80.9,48.0,1.0
1494671400,611.2,10.4,20.1,9.6,6.0,29.5,37.0,1.9
1494675000,803.6,13.1,31.0,17.9,5.0,33.3,40.0,2.1
1494678600,1165.6,11.6,29.0,17.3,6.0,37.0,38.0,2.2
1494682200,944.8,11.1,26.2,14.9,7.0,68.8,5.0,1.9
1494685800,723.5,8.8,18.7,9.9,7.0,52.2,6.0,2.6
1494689400,821.0,7.7,17.1,9.4,6.0,43.9,17.0,3.0
1494693000,735.0,8.5,18.9,10.3,8.0,57.3,358.0,3.0
1494696600,636.3,6.2,12.1,5.8,8.0,59.4,18.0,3.3
1494700200,690.0,7.4,15.5,8.0,6.0,72.2,18.0,2.9
1494703800,678.5,7.1,13.2,6.0,7.0,57.0,331.0,3.7
1494707400,673.5,7.1,13.8,6.6,7.0,37.9,318.0,4.4
1494711000,1021.5,9.7,16.6,6.9,2.0,39.6,318.0,3.2
1494714600,704.6,7.7,12.2,4.4,3.0,47.7,327.0,4.1
1494718200,842.7,10.1,15.2,5.0,9.0,51.2,13.0,2.5
1494721800,812.8,13.0,17.6,4.6,7.0,51.8,350.0,1.3
1494725400,693.8,12.2,13.2,1.0,8.0,50.0,54.0,0.8
1494729000,1109.9,19.3,24.0,4.7,9.0,60.7,143.0,0.8
1494732600,1831.0,27.2,34.2,7.0,11.0,70.3,89.0,0.8
1494736200,598.1,12.2,14.9,2.6,13.0,52.4,25.0,2.1
1494739800,298.9,6.0,7.1,1.1,9.0,68.4,127.0,1.1
1494743400,,5.4,5.5,0.1,12.0,43.0,161.0,1.3
1494747000,208.6,,,,13.0,38.9,131.0,1.5
1494750600,447.9,,6.0,,12.0,35.1,182.0,3.0
1494754200,1596.3,19.3,20.6,1.2,27.0,49.8,207.0,3.0
1494757800,459.0,14.8,16.7,1.9,28.0,24.9,204.0,1.9
1494761400,437.4,10.3,13.5,3.1,19.0,36.3,251.0,3.1
1494765000,588.8,11.0,15.2,4.1,15.0,40.2,280.0,3.6
1494768600,506.6,8.1,12.6,4.4,21.0,35.9,291.0,4.7
1494772200,542.5,7.5,12.3,4.8,14.0,38.0,298.0,5.0
1494775800,561.0,7.3,11.1,3.8,13.0,39.3,292.0,5.6
1494779400,500.1,7.4,11.8,4.4,14.0,39.0,299.0,6.5
1494783000,574.6,6.5,10.6,4.2,10.0,32.2,309.0,6.7
1494786600,431.4,4.1,6.8,2.6,7.0,32.8,323.0,8.9
1494790200,524.7,5.7,9.0,3.3,4.0,36.8,308.0,7.8
1494793800,464.6,5.5,8.7,3.1,4.0,36.7,312.0,7.1
1494797400,417.7,4.2,6.8,2.5,,38.7,315.0,9.1
1494801000,438.7,4.8,7.3,2.5,2.0,43.0,337.0,8.2
1494804600,367.3,4.8,6.5,1.6,8.0,36.8,35.0,6.2
1494808200,451.3,3.7,6.2,2.4,9.0,48.0,20.0,5.3
1494811800,287.6,3.9,5.2,1.3,1.0,47.5,27.0,3.8
1494815400,389.6,4.8,8.4,3.6,1.0,48.5,20.0,3.7
1494819000,220.9,2.2,3.2,1.0,1.0,34.7,38.0,4.6
1494822600,157.5,2.7,3.6,0.8,-2.0,28.0,39.0,5.4
1494826200,160.5,1.8,2.6,0.8,6.0,30.0,40.0,3.8
1494829800,,4.8,8.4,3.6,3.0,49.6,24.0,2.1
1494833400,192.1,,,,4.0,50.3,349.0,1.5
1494837000,250.0,9.3,15.6,6.2,1.0,58.2,302.0,1.1
1494840600,416.4,13.4,27.8,14.4,6.0,40.8,309.0,1.7
1494844200,823.1,16.2,38.9,22.6,4.0,35.7,305.0,1.9
1494847800,982.0,18.0,52.4,34.2,11.0,29.4,300.0,2.6
1494851400,633.5,13.4,41.0,27.6,9.0,32.1,305.0,3.8
1494855000,527.1,11.3,30.0,18.7,12.0,34.9,309.0,4.6
1494858600,415.6,9.3,21.8,12.3,9.0,40.9,305.0,5.4
1494862200,358.6,7.4,18.1,10.6,4.0,41.1,326.0,5.8
1494865800,416.7,8.4,17.4,9.1,4.0,43.5,311.0,5.5
1494869400,440.0,6.7,16.3,9.7,3.0,40.6,314.0,6.1
1494873000,505.5,6.4,15.7,9.2,4.0,38.7,324.0,5.7
1494876600,555.7,7.6,15.0,7.3,3.0,43.1,314.0,6.1
1494880200,495.5,6.7,13.1,6.4,0.0,41.5,312.0,6.2
1494883800,570.4,6.9,12.8,5.9,3.0,43.5,326.0,4.9
1494887400,550.1,8.5,14.3,5.7,4.0,44.1,320.0,4.4
1494891000,816.9,11.9,19.9,7.9,2.0,49.5,359.0,3.3
1494894600,893.0,18.3,27.1,8.8,5.0,50.0,342.0,1.7
1494898200,489.9,11.4,13.5,2.0,3.0,38.1,27.0,1.6
1494901800,382.7,8.0,10.3,2.3,3.0,33.1,35.0,1.8
1494905400,909.6,16.4,21.1,4.6,5.0,69.3,154.0,0.7
1494909000,953.6,21.5,31.4,9.8,4.0,71.8,99.0,0.6
1494912600,666.9,15.8,22.5,6.6,8.0,40.9,63.0,0.7
1494916200,,14.4,20.1,5.7,6.0,45.2,97.0,0.7
1494919800,481.2,,,,9.0,31.7,85.0,1.3
1494923400,382.5,9.1,13.7,4.7,15.0,33.8,83.0,1.3
1494927000,198.4,6.2,6.3,0.1,9.0,22.8,79.0,1.2
1494930600,683.7,14.0,26.7,12.7,12.0,46.1,122.0,1.1
1494934200,554.1,12.9,18.7,5.8,14.0,49.1,145.0,1.0
1494937800,616.0,12.6,17.1,4.5,16.0,26.8,198.0,2.2
1494941400,710.5,16.8,26.3,9.4,11.0,22.2,200.0,4.2
1494945000,379.3,18.1,28.0,9.9,13.0,21.7,199.0,5.1
1494948600,245.3,13.3,18.8,5.4,14.0,27.2,210.0,5.1
1494952200,301.3,9.7,14.8,5.2,9.0,32.2,231.0,4.6
1494955800,266.2,5.2,6.1,0.8,4.0,30.6,201.0,4.9
1494959400,285.8,7.2,9.1,1.8,12.0,43.3,204.0,4.8
1494963000,238.8,4.4,4.8,0.4,10.0,27.6,209.0,6.0
1494966600,420.7,5.4,6.9,1.4,10.0,34.4,222.0,6.0
1494970200,341.7,5.6,7.0,1.4,15.0,25.4,224.0,6.4
1494973800,318.3,5.3,6.2,0.8,14.0,26.6,220.0,6.6
1494977400,219.6,3.7,3.9,0.2,15.0,19.7,211.0,6.1
1494981000,186.2,3.7,3.8,0.0,17.0,19.8,188.0,3.3
1494984600,391.0,8.6,8.8,0.1,17.0,23.3,171.0,2.0
1494988200,729.3,21.3,21.9,0.5,27.0,18.2,188.0,3.3
1494991800,834.7,26.7,27.4,0.7,36.0,18.6,188.0,3.2
1494995400,660.9,19.7,20.1,0.4,28.0,26.3,180.0,2.8
1494999000,515.2,20.4,20.9,0.4,29.0,20.8,192.0,3.3
1495002600,,25.4,26.1,0.6,32.0,20.6,190.0,3.8
1495006200,587.9,,,,28.0,20.8,191.0,4.5
1495009800,921.7,,22.0,,27.0,18.4,197.0,4.3
1495013400,448.0,13.7,14.2,0.4,29.0,19.5,199.0,3.6
1495017000,566.6,13.2,14.0,0.7,24.0,23.5,183.0,2.4
1495020600,588.9,15.3,17.2,1.9,25.0,24.2,181.0,2.8
1495024200,624.1,17.7,21.8,4.0,24.0,20.5,188.0,3.7
1495027800,362.9,12.4,15.2,2.8,16.0,17.5,198.0,5.4
1495031400,284.4,9.5,11.4,1.9,15.0,22.4,201.0,5.6
1495035000,385.0,10.2,14.2,4.0,15.0,35.6,239.0,7.1
1495038600,419.4,9.5,13.5,4.0,9.0,38.8,250.0,8.9
1495042200,488.7,8.1,13.2,5.0,13.0,41.4,262.0,7.4
1495045800,371.7,8.2,12.1,3.8,12.0,31.7,235.0,8.1
1495049400,321.7,6.1,7.3,1.2,14.0,28.5,227.0,8.0
1495053000,309.2,5.9,7.1,1.1,14.0,26.8,233.0,9.9
1495056600,287.9,4.8,5.4,0.6,15.0,26.6,225.0,8.5
1495060200,346.2,8.1,8.8,0.6,15.0,26.7,226.0,7.4
1495063800,259.1,5.6,5.8,0.1,15.0,20.9,212.0,5.8
1495067400,223.2,5.2,5.2,0.0,14.0,17.6,212.0,5.5
1495071000,198.0,6.2,6.3,0.1,14.0,17.8,213.0,4.5
1495074600,180.5,4.4,4.4,0.0,16.0,16.5,208.0,4.5
1495078200,235.3,7.7,7.9,0.2,17.0,18.8,199.0,3.7
1495081800,789.3,21.1,21.6,0.5,21.0,27.6,181.0,3.1
1495085400,881.6,19.9,20.3,0.4,31.0,25.8,188.0,3.3
1495089000,,24.4,25.0,0.6,34.0,15.8,195.0,3.8
1495092600,1040.8,,,,33.0,23.7,186.0,3.7
1495096200,1316.5,27.3,27.6,0.3,33.0,17.7,190.0,4.0
1495099800,963.0,22.6,23.1,0.5,29.0,14.7,196.0,5.2
1495103400,876.5,24.3,25.8,1.4,27.0,14.5,197.0,5.7
1495107000,780.3,23.6,26.5,2.9,28.0,17.1,198.0,6.3
1495110600,293.2,14.7,16.5,1.8,19.0,16.0,199.0,7.6
1495114200,198.0,8.8,10.8,1.9,17.0,19.7,207.0,8.6
1495117800,226.2,7.4,9.0,1.6,16.0,25.2,219.0,7.6
1495121400,,7.0,9.4,2.4,13.0,26.6,230.0,10.5
1495125000,215.7,,,,11.0,28.0,231.0,10.6
1495128600,224.9,5.2,6.4,1.1,11.0,27.7,224.0,9.8
1495132200,273.0,5.9,7.5,1.5,10.0,28.7,229.0,9.4
1495135800,314.2,5.8,7.3,1.4,12.0,29.5,231.0,9.1
1495139400,500.4,8.9,11.9,2.9,11.0,29.5,242.0,6.3
1495143000,490.5,10.0,12.2,2.3,19.0,33.3,241.0,5.6
1495146600,509.5,9.1,11.7,2.5,18.0,30.7,238.0,5.7
1495150200,587.6,8.5,11.2,2.7,17.0,36.2,244.0,5.0
1495153800,428.1,9.1,10.3,1.1,13.0,26.9,228.0,3.6
1495157400,294.6,9.4,9.8,0.4,15.0,22.5,218.0,3.7
1495161000,324.9,9.1,9.7,0.5,12.0,25.8,210.0,2.6
1495164600,468.1,12.8,14.6,1.8,18.0,40.5,226.0,2.0
1495168200,460.7,10.5,12.2,1.7,15.0,18.1,210.0,3.6
1495171800,167.0,6.3,6.7,0.3,13.0,18.8,211.0,4.4
1495175400,,6.7,7.0,0.2,14.0,19.8,212.0,4.9
1495179000,151.9,,,,12.0,29.5,219.0,4.7
1495182600,139.1,6.6,6.9,0.3,12.0,27.5,217.0,5.5
1495186200,192.0,9.1,10.1,1.0,13.0,27.4,224.0,5.1
1495189800,562.9,14.3,22.7,8.3,8.0,44.6,249.0,2.8
1495193400,687.5,17.1,32.3,15.2,11.0,40.1,260.0,3.2
1495197000,589.0,16.2,32.4,16.2,12.0,40.8,294.0,3.6
1495200600,657.2,18.6,35.6,16.9,5.0,42.2,298.0,3.2
1495204200,596.4,16.2,28.4,12.2,5.0,45.9,293.0,3.9
1495207800,457.3,14.8,22.6,7.8,,39.8,250.0,4.9
1495211400,788.4,16.6,29.0,12.3,,40.4,302.0,3.6
1495215000,679.8,14.7,26.1,11.6,15.0,35.7,303.0,4.4
1495218600,807.4,15.6,24.7,9.1,15.0,47.0,297.0,3.4
1495222200,798.0,11.4,19.0,7.6,17.0,39.7,311.0,3.9
1495225800,782.1,11.5,17.0,5.4,13.0,50.0,317.0,3.7
1495229400,738.4,11.5,15.7,4.2,16.0,41.3,23.0,3.8
1495233000,796.4,11.0,15.4,4.4,12.0,46.6,25.0,3.2
1495236600,1181.0,15.9,25.5,9.6,10.0,45.6,348.0,1.9
1495240200,950.1,14.6,21.4,6.7,11.0,35.7,18.0,2.1
