EpochTime,3.feed_26.OZONE_PPM,3.feed_26.PM25B_UG_M3,3.feed_26.PM10B_UG_M3,3.feed_26.SONICWS_MPH,3.feed_26.SONICWD_DEG,3.feed_26.SIGTHETA_DEG
1525249800,0.008,10.0,15.0,1.3,22.0,28.5
1525253400,0.005,10.0,20.0,1.5,2.0,22.9
1525257000,0.002,15.0,33.0,1.2,4.0,25.5
1525260600,0.003,15.0,54.0,1.0,355.0,25.5
1525264200,,30.0,105.0,0.9,338.0,71.3
1525267800,0.026000000000000002,23.0,105.0,3.8,254.0,38.8
1525271400,0.054000000000000006,14.0,76.0,9.4,227.0,20.9
1525275000,0.057999999999999996,15.0,40.0,11.2,243.0,20.1
1525278600,0.06,12.0,52.0,12.7,238.0,20.1
1525282200,0.059000000000000004,8.0,33.0,11.8,237.0,24.0
1525285800,0.059000000000000004,7.0,31.0,12.7,226.0,19.8
1525289400,0.06,12.0,37.0,13.1,215.0,20.2
1525293000,0.06,9.0,27.0,12.6,221.0,21.1
1525296600,0.06,9.0,26.0,11.6,233.0,20.8
1525300200,0.059000000000000004,10.0,27.0,11.3,232.0,17.5
1525303800,0.057,7.0,25.0,8.0,222.0,18.6
1525307400,0.052000000000000005,7.0,29.0,6.4,206.0,19.0
1525311000,0.051,6.0,26.0,6.8,195.0,18.7
1525314600,0.048,12.0,23.0,6.0,197.0,18.7
1525318200,0.047,10.0,25.0,5.4,213.0,17.2
1525321800,0.044000000000000004,16.0,21.0,3.4,228.0,21.6
1525325400,0.037000000000000005,10.0,21.0,2.9,234.0,19.7
1525329000,0.034,17.0,19.0,3.5,256.0,19.1
1525332600,0.036000000000000004,9.0,17.0,3.3,252.0,20.1
1525336200,0.04,8.0,20.0,3.9,237.0,27.3
1525339800,0.040999999999999995,8.0,23.0,4.2,222.0,21.4
1525343400,0.04,12.0,30.0,5.4,216.0,18.8
1525347000,0.037000000000000005,11.0,34.0,7.2,220.0,16.8
1525350600,0.039,10.0,30.0,7.2,217.0,20.8
1525354200,0.042,13.0,31.0,7.8,230.0,25.8
1525357800,,13.0,35.0,9.5,233.0,18.7
1525361400,0.049,14.0,36.0,9.3,233.0,22.2
1525365000,0.051,12.0,34.0,10.4,228.0,20.2
1525368600,0.053,15.0,36.0,11.3,235.0,21.9
1525372200,0.055999999999999994,13.0,40.0,12.8,242.0,20.6
1525375800,0.054000000000000006,9.0,48.0,14.0,231.0,20.7
1525379400,0.045,6.0,54.0,9.9,292.0,25.6
1525383000,0.042,5.0,18.0,3.3,228.0,45.4
1525386600,0.043,15.0,18.0,2.9,280.0,35.4
1525390200,0.040999999999999995,8.0,36.0,8.5,309.0,25.5
1525393800,0.038,0.0,11.0,5.6,252.0,36.7
1525397400,0.036000000000000004,0.0,12.0,3.7,266.0,19.0
1525401000,0.033,3.0,12.0,3.7,260.0,18.3
1525404600,0.027000000000000003,5.0,12.0,3.4,248.0,21.6
1525408200,0.018000000000000002,7.0,18.0,0.8,311.0,38.1
1525411800,0.006999999999999999,10.0,23.0,0.7,339.0,76.5
1525415400,0.013000000000000001,7.0,15.0,1.7,144.0,37.8
1525419000,0.006999999999999999,7.0,20.0,1.7,10.0,60.1
1525422600,0.001,17.0,20.0,1.8,15.0,33.6
1525426200,-0.001,8.0,28.0,2.3,109.0,54.4
1525429800,0.011000000000000001,14.0,25.0,4.2,159.0,51.3
1525433400,0.023,9.0,21.0,5.2,182.0,27.0
1525437000,0.033,8.0,25.0,9.2,212.0,18.4
1525440600,0.04,8.0,31.0,10.5,206.0,19.5
1525444200,0.043,8.0,45.0,10.4,211.0,18.4
1525447800,0.044000000000000004,10.0,32.0,12.6,210.0,18.6
1525451400,0.047,9.0,30.0,13.3,214.0,18.7
1525455000,0.052000000000000005,12.0,30.0,13.8,213.0,19.0
1525458600,0.053,16.0,30.0,13.9,206.0,19.4
1525462200,0.054000000000000006,11.0,36.0,15.6,212.0,18.7
1525465800,0.054000000000000006,12.0,43.0,16.5,208.0,19.2
1525469400,0.052000000000000005,10.0,37.0,12.8,226.0,19.8
1525473000,0.051,3.0,28.0,15.3,281.0,20.3
1525476600,0.046,-1.0,10.0,8.3,275.0,19.6
1525480200,0.040999999999999995,5.0,13.0,5.0,261.0,22.0
1525483800,0.043,5.0,10.0,6.2,315.0,16.6
1525487400,0.044000000000000004,5.0,9.0,3.7,321.0,23.7
1525491000,0.044000000000000004,2.0,8.0,2.8,291.0,18.5
1525494600,0.04,0.0,14.0,2.1,314.0,15.4
1525498200,0.032,2.0,14.0,1.7,357.0,23.7
1525501800,0.026000000000000002,4.0,13.0,1.5,10.0,25.3
1525505400,0.016,5.0,9.0,1.8,11.0,20.4
1525509000,0.016,3.0,3.0,1.7,11.0,18.3
1525512600,0.01,8.0,10.0,1.5,0.0,25.1
1525516200,0.006999999999999999,5.0,19.0,1.4,8.0,17.7
1525519800,0.008,2.0,14.0,1.4,346.0,52.7
1525523400,0.011000000000000001,6.0,29.0,1.5,340.0,27.3
1525527000,0.026000000000000002,5.0,36.0,2.4,35.0,56.2
1525530600,0.040999999999999995,10.0,44.0,2.4,120.0,48.6
1525534200,0.048,8.0,21.0,4.0,128.0,38.9
1525537800,0.052000000000000005,6.0,16.0,5.2,118.0,31.1
1525541400,0.057999999999999996,7.0,23.0,5.4,103.0,35.8
1525545000,0.059000000000000004,8.0,16.0,5.2,121.0,31.2
1525548600,0.057999999999999996,5.0,9.0,5.6,143.0,22.0
1525552200,0.055,5.0,12.0,5.9,160.0,25.9
1525555800,0.048,6.0,19.0,6.2,157.0,20.8
1525559400,0.042,9.0,16.0,6.7,146.0,23.5
1525563000,0.040999999999999995,8.0,15.0,4.8,152.0,41.3
1525566600,0.038,8.0,4.0,3.7,116.0,27.1
1525570200,0.037000000000000005,7.0,6.0,4.1,129.0,17.7
1525573800,0.036000000000000004,8.0,5.0,4.5,113.0,29.4
1525577400,0.036000000000000004,5.0,5.0,4.9,130.0,20.9
1525581000,0.035,6.0,7.0,3.6,81.0,29.0
1525584600,0.035,8.0,7.0,3.2,41.0,29.5
1525588200,0.033,5.0,3.0,2.2,25.0,31.1
1525591800,0.034,3.0,2.0,2.1,62.0,37.6
1525595400,0.033,4.0,7.0,2.7,25.0,24.7
1525599000,0.033,5.0,7.0,2.3,31.0,24.9
1525602600,0.033,4.0,6.0,2.7,37.0,24.9
1525606200,0.035,6.0,10.0,3.6,60.0,35.0
1525609800,0.036000000000000004,5.0,10.0,3.0,25.0,30.7
1525613400,0.038,3.0,11.0,3.0,23.0,29.8
1525617000,0.039,4.0,15.0,3.4,346.0,27.2
1525620600,0.042,7.0,7.0,4.5,8.0,36.4
1525624200,0.040999999999999995,6.0,12.0,3.7,11.0,35.4
1525627800,0.04,7.0,8.0,3.3,29.0,26.1
1525631400,0.039,7.0,4.0,3.0,56.0,27.3
1525635000,0.04,5.0,3.0,3.3,22.0,32.9
1525638600,0.044000000000000004,4.0,2.0,3.8,37.0,37.2
1525642200,0.05,7.0,4.0,4.4,44.0,38.7
1525645800,0.053,5.0,4.0,3.7,48.0,34.1
1525649400,0.052000000000000005,4.0,4.0,1.8,46.0,35.0
1525653000,0.045,3.0,5.0,1.1,111.0,57.9
1525656600,0.028999999999999998,5.0,13.0,1.5,120.0,63.9
1525660200,0.012,6.0,11.0,1.6,345.0,46.4
1525663800,0.008,12.0,13.0,1.5,10.0,49.0
1525667400,0.01,7.0,18.0,1.3,4.0,40.6
1525671000,0.008,6.0,9.0,1.3,12.0,26.7
1525674600,0.005,7.0,13.0,1.4,346.0,23.6
1525678200,0.004,5.0,11.0,0.8,33.0,55.2
1525681800,0.003,7.0,11.0,1.3,6.0,24.9
1525685400,0.001,12.0,18.0,1.1,359.0,31.1
1525689000,0.001,14.0,24.0,1.0,63.0,63.2
1525692600,0.004,20.0,30.0,1.5,325.0,48.9
1525696200,0.008,15.0,53.0,1.6,345.0,68.0
1525699800,0.013999999999999999,25.0,53.0,2.8,319.0,39.6
1525703400,0.03,19.0,24.0,2.2,57.0,55.0
1525707000,0.044000000000000004,10.0,15.0,2.2,26.0,62.5
1525710600,0.052000000000000005,13.0,11.0,2.5,307.0,75.4
1525714200,0.057,14.0,17.0,4.1,329.0,36.6
1525717800,0.057999999999999996,8.0,17.0,3.2,22.0,55.1
1525721400,0.059000000000000004,11.0,16.0,4.4,354.0,47.2
1525725000,0.057,10.0,18.0,5.4,36.0,35.6
1525728600,0.057999999999999996,14.0,14.0,3.0,30.0,53.2
1525732200,0.06,13.0,17.0,3.2,15.0,34.7
1525735800,0.06,13.0,12.0,3.3,30.0,31.7
1525739400,0.054000000000000006,8.0,10.0,2.6,38.0,32.8
1525743000,0.044000000000000004,10.0,11.0,2.2,27.0,31.4
1525746600,0.031,12.0,21.0,2.2,343.0,42.7
1525750200,0.038,11.0,17.0,2.4,2.0,36.2
1525753800,0.03,9.0,13.0,1.4,339.0,26.3
1525757400,0.02,8.0,20.0,1.2,33.0,29.5
1525761000,0.02,6.0,2.0,1.8,19.0,23.8
1525764600,0.011000000000000001,9.0,6.0,1.5,10.0,21.6
1525768200,0.005,15.0,19.0,1.4,359.0,27.0
1525771800,0.004,11.0,20.0,1.2,359.0,40.3
1525775400,0.002,15.0,23.0,1.6,1.0,18.5
1525779000,0.003,12.0,28.0,1.6,359.0,23.7
1525782600,0.006999999999999999,17.0,36.0,1.8,348.0,40.5
1525786200,0.033,15.0,41.0,4.0,143.0,39.3
1525789800,0.045,16.0,29.0,4.9,197.0,40.0
1525793400,0.051,13.0,28.0,3.8,220.0,52.4
1525797000,0.06,16.0,12.0,3.2,242.0,62.7
1525800600,0.063,15.0,14.0,4.7,213.0,50.0
1525804200,0.065,11.0,18.0,5.1,222.0,49.1
1525807800,0.067,15.0,16.0,5.2,178.0,39.3
1525811400,0.067,9.0,13.0,4.7,258.0,56.3
1525815000,0.068,13.0,17.0,5.1,261.0,37.3
1525818600,0.069,12.0,19.0,4.4,299.0,45.0
1525822200,0.071,11.0,19.0,2.1,321.0,49.6
1525825800,0.057,18.0,18.0,1.4,349.0,18.4
1525829400,0.031,16.0,36.0,1.4,358.0,22.2
1525833000,0.027000000000000003,13.0,28.0,1.5,19.0,29.6
1525836600,0.025,18.0,32.0,1.3,0.0,31.1
1525840200,0.021,18.0,36.0,1.6,14.0,22.3
1525843800,0.02,18.0,26.0,1.6,9.0,19.7
1525847400,0.016,16.0,24.0,1.6,21.0,26.3
1525851000,0.009000000000000001,20.0,24.0,2.3,12.0,20.0
1525854600,0.006,16.0,14.0,1.9,15.0,18.8
1525858200,0.003,18.0,31.0,1.7,16.0,16.3
1525861800,0.001,19.0,32.0,1.6,9.0,15.7
1525865400,0.003,20.0,44.0,1.5,0.0,17.0
1525869000,0.01,22.0,55.0,1.2,332.0,52.9
1525872600,0.035,18.0,60.0,3.8,228.0,43.5
1525876200,0.048,13.0,25.0,4.1,212.0,37.3
1525879800,0.057999999999999996,14.0,19.0,6.6,182.0,29.1
1525883400,0.061,12.0,17.0,7.5,197.0,31.0
1525887000,0.062,9.0,19.0,7.7,173.0,32.4
1525890600,0.063,11.0,17.0,7.9,199.0,37.1
1525894200,0.062,10.0,23.0,7.9,184.0,25.1
1525897800,0.063,11.0,22.0,8.5,189.0,24.7
1525901400,0.064,7.0,15.0,7.7,196.0,26.0
1525905000,0.063,7.0,20.0,8.2,182.0,20.8
1525908600,0.059000000000000004,6.0,20.0,5.5,162.0,21.8
1525912200,0.055,7.0,18.0,5.4,156.0,12.0
1525915800,0.046,8.0,15.0,5.7,149.0,9.9
1525919400,0.042,8.0,19.0,5.5,139.0,13.9
1525923000,0.040999999999999995,10.0,22.0,7.6,131.0,12.6
1525926600,0.036000000000000004,16.0,19.0,7.5,128.0,13.4
1525930200,0.039,19.0,18.0,5.4,154.0,18.2
1525933800,0.044000000000000004,7.0,15.0,6.3,163.0,17.7
1525937400,0.047,8.0,17.0,7.0,166.0,18.6
1525941000,0.048,13.0,35.0,8.1,185.0,26.8
1525944600,0.04,7.0,15.0,5.6,140.0,16.3
1525948200,0.028999999999999998,14.0,17.0,2.9,250.0,70.8
1525951800,0.038,14.0,29.0,6.8,188.0,26.6
1525955400,0.04,17.0,30.0,7.4,195.0,19.3
1525959000,0.044000000000000004,17.0,20.0,9.3,206.0,20.4
1525962600,0.047,15.0,22.0,10.3,225.0,20.7
1525966200,0.05,21.0,40.0,12.8,235.0,20.1
1525969800,0.053,17.0,33.0,11.5,239.0,20.9
1525973400,0.054000000000000006,14.0,28.0,10.0,259.0,24.1
1525977000,0.052000000000000005,10.0,47.0,7.7,259.0,29.1
1525980600,0.055,12.0,37.0,10.1,280.0,23.1
1525984200,0.057,15.0,21.0,12.3,294.0,19.8
1525987800,0.057,12.0,18.0,11.1,296.0,19.8
1525991400,0.055999999999999994,9.0,12.0,10.4,298.0,18.2
1525995000,0.055,9.0,19.0,10.3,308.0,15.6
1525998600,0.054000000000000006,12.0,19.0,8.5,304.0,15.0
1526002200,0.05,11.0,18.0,4.2,306.0,12.9
1526005800,0.04,16.0,24.0,2.0,306.0,17.6
1526009400,0.038,13.0,15.0,3.5,321.0,18.1
1526013000,0.044000000000000004,7.0,14.0,3.3,284.0,15.4
1526016600,0.039,12.0,12.0,3.7,299.0,27.9
1526020200,0.040999999999999995,9.0,18.0,6.2,333.0,21.4
1526023800,0.036000000000000004,6.0,9.0,3.2,341.0,27.3
1526027400,0.032,9.0,9.0,2.1,322.0,53.2
1526031000,0.02,10.0,5.0,1.8,350.0,38.3
1526034600,0.024,7.0,3.0,2.2,3.0,37.7
1526038200,0.025,7.0,17.0,3.3,341.0,25.4
1526041800,0.026000000000000002,9.0,15.0,3.9,349.0,23.8
1526045400,0.026000000000000002,9.0,17.0,2.5,18.0,40.8
1526049000,0.034,11.0,37.0,2.5,332.0,67.9
1526052600,0.037000000000000005,7.0,21.0,3.1,304.0,41.9
1526056200,0.039,8.0,12.0,3.6,353.0,33.1
1526059800,0.04,7.0,12.0,3.3,7.0,39.7
1526063400,0.04,9.0,14.0,4.4,354.0,37.3
1526067000,0.040999999999999995,14.0,9.0,5.7,359.0,37.9
1526070600,0.043,9.0,11.0,5.2,359.0,35.4
1526074200,0.043,6.0,13.0,4.8,10.0,31.3
1526077800,0.044000000000000004,5.0,10.0,5.1,35.0,31.5
1526081400,0.042,5.0,12.0,4.4,42.0,27.6
1526085000,0.040999999999999995,6.0,13.0,3.4,41.0,30.3
1526088600,0.04,9.0,14.0,3.3,56.0,29.2
1526092200,0.039,8.0,9.0,3.5,67.0,31.4
1526095800,0.037000000000000005,8.0,23.0,4.5,355.0,72.9
1526099400,0.032,10.0,24.0,2.4,342.0,62.4
1526103000,0.036000000000000004,10.0,9.0,3.9,14.0,32.8
1526106600,0.035,8.0,3.0,3.5,39.0,40.3
1526110200,0.03,7.0,7.0,2.3,57.0,55.4
1526113800,0.031,7.0,12.0,2.5,96.0,45.4
1526117400,0.026000000000000002,15.0,13.0,1.6,160.0,69.5
1526121000,0.015,11.0,17.0,1.4,357.0,47.0
1526124600,0.018000000000000002,10.0,19.0,1.6,31.0,42.3
1526128200,0.018000000000000002,11.0,27.0,3.4,8.0,31.5
1526131800,0.025,19.0,47.0,1.9,14.0,60.5
1526135400,0.037000000000000005,25.0,26.0,1.7,290.0,70.5
1526139000,0.055,18.0,55.0,7.3,261.0,32.1
1526142600,0.06,17.0,54.0,10.1,260.0,25.9
1526146200,0.06,20.0,47.0,10.7,261.0,22.5
1526149800,0.059000000000000004,14.0,47.0,9.3,296.0,21.0
1526153400,0.054000000000000006,14.0,,9.7,310.0,18.2
1526157000,0.053,15.0,41.0,6.6,317.0,18.2
1526160600,0.048,15.0,57.0,7.3,343.0,25.9
1526164200,0.042,11.0,10.0,2.7,3.0,39.2
1526167800,0.037000000000000005,15.0,17.0,2.9,195.0,56.3
1526171400,0.033,22.0,13.0,2.3,301.0,24.6
1526175000,0.028999999999999998,18.0,24.0,2.6,319.0,23.7
1526178600,0.03,14.0,21.0,2.5,342.0,28.4
1526182200,0.027999999999999997,21.0,26.0,4.1,334.0,15.7
1526185800,0.032,24.0,24.0,4.3,323.0,23.5
1526189400,0.031,26.0,19.0,3.2,226.0,25.3
1526193000,0.027000000000000003,20.0,13.0,2.7,338.0,21.9
1526196600,0.024,25.0,14.0,2.5,352.0,26.8
1526200200,0.027000000000000003,18.0,21.0,2.6,16.0,32.7
1526203800,0.026000000000000002,19.0,19.0,1.8,12.0,30.8
1526207400,0.023,21.0,22.0,1.8,344.0,52.5
1526211000,0.021,23.0,25.0,1.7,22.0,55.5
1526214600,0.019,20.0,26.0,4.4,335.0,25.4
1526218200,0.018000000000000002,13.0,9.0,2.8,2.0,57.3
1526221800,0.016,15.0,17.0,1.8,20.0,41.3
1526225400,0.019,16.0,33.0,4.0,134.0,25.2
1526229000,0.027000000000000003,20.0,24.0,4.3,157.0,42.1
1526232600,0.045,19.0,21.0,4.7,192.0,33.4
1526236200,0.051,23.0,16.0,5.7,221.0,28.8
1526239800,0.049,17.0,21.0,4.7,232.0,35.6
1526243400,0.040999999999999995,19.0,40.0,6.7,314.0,22.3
1526247000,0.04,22.0,16.0,5.1,324.0,19.7
1526250600,0.042,23.0,23.0,4.8,322.0,19.2
1526254200,0.04,13.0,25.0,3.7,322.0,23.8
1526257800,0.036000000000000004,15.0,17.0,2.6,1.0,31.8
1526261400,0.03,19.0,17.0,1.8,25.0,35.7
1526265000,0.021,19.0,25.0,1.2,0.0,32.0
1526268600,0.019,20.0,20.0,1.4,357.0,45.6
1526272200,0.023,22.0,19.0,1.2,23.0,42.2
1526275800,0.015,23.0,24.0,1.7,357.0,32.6
1526279400,0.012,18.0,21.0,1.6,350.0,39.8
1526283000,0.011000000000000001,21.0,22.0,1.2,349.0,81.0
1526286600,0.008,18.0,25.0,1.0,317.0,44.0
1526290200,0.005,19.0,18.0,1.0,303.0,45.2
1526293800,0.001,26.0,30.0,1.1,266.0,27.7
1526297400,0.001,23.0,39.0,0.8,285.0,39.4
1526301000,0.008,31.0,44.0,1.8,217.0,40.3
1526304600,0.026000000000000002,,,2.9,214.0,49.8
1526308200,0.040999999999999995,,,2.5,273.0,75.3
1526311800,,,,4.2,264.0,37.5
1526315400,,,,5.6,274.0,26.8
1526319000,0.044000000000000004,,,3.8,314.0,36.0
1526322600,0.04,,,6.5,320.0,17.0
1526326200,0.037000000000000005,,,6.5,195.0,25.6
1526329800,0.034,,,7.2,135.0,16.4
1526333400,0.031,,,4.8,170.0,28.7
1526337000,0.034,,,3.3,238.0,38.8
1526340600,0.031,,,3.0,291.0,34.6
1526344200,0.021,,,2.1,186.0,35.7
1526347800,0.008,,,1.1,95.0,55.4
1526351400,0.003,,,1.1,41.0,55.7
1526355000,0.002,,,1.3,16.0,33.3
1526358600,0.0,,,1.3,15.0,73.9
1526362200,0.001,,,1.5,32.0,39.5
1526365800,0.0,,,1.7,11.0,20.2
1526369400,0.0,,,1.1,2.0,52.1
1526373000,0.001,,,1.5,33.0,53.9
1526376600,0.001,,,2.0,115.0,37.0
1526380200,0.0,,,1.3,102.0,53.5
1526383800,0.002,,,1.8,185.0,45.5
1526387400,0.013000000000000001,,,3.7,236.0,27.4
1526391000,0.033,,,5.7,233.0,22.5
1526394600,0.047,,,6.6,235.0,21.8
1526398200,0.052000000000000005,,,7.9,230.0,24.9
1526401800,0.053,,,14.1,260.0,24.9
1526405400,0.051,,,13.3,306.0,16.5
1526409000,0.054000000000000006,,,7.4,302.0,23.1
1526412600,0.055,,,8.6,303.0,23.7
1526416200,0.055,,,10.5,310.0,18.3
1526419800,0.055,,,8.9,300.0,21.5
1526423400,0.055,,,7.8,313.0,18.4
1526427000,0.054000000000000006,,,5.4,327.0,18.6
1526430600,0.052000000000000005,,,3.5,342.0,23.7
1526434200,0.049,,,4.1,350.0,26.9
1526437800,0.048,,,3.5,25.0,33.9
1526441400,0.046,,,3.0,31.0,32.4
1526445000,0.044000000000000004,,,2.8,31.0,30.9
1526448600,0.043,,,2.6,19.0,29.0
1526452200,0.04,,,2.1,17.0,38.2
1526455800,0.038,,,2.1,24.0,38.8
1526459400,0.034,,,2.2,26.0,32.4
1526463000,0.028999999999999998,,,2.0,26.0,33.9
1526466600,0.023,,,2.2,20.0,33.4
1526470200,0.021,,,2.7,32.0,35.6
1526473800,0.021,,,2.6,23.0,40.1
1526477400,0.02,,,2.6,350.0,32.3
1526481000,0.019,,,3.7,334.0,29.6
1526484600,0.028999999999999998,,,2.9,301.0,51.2
1526488200,0.037000000000000005,,,3.1,277.0,41.8
1526491800,0.046,,,2.1,292.0,65.5
1526495400,0.051,,,2.3,236.0,45.0
1526499000,0.051,,,2.6,241.0,37.6
1526502600,0.057,,,2.8,298.0,46.7
1526506200,0.051,,,3.6,353.0,51.9
1526509800,0.044000000000000004,,,5.0,36.0,29.1
1526513400,0.034,,,4.3,95.0,34.9
1526517000,0.027000000000000003,,,2.0,0.0,35.8
1526520600,0.024,,,2.1,41.0,26.2
1526524200,0.018000000000000002,,,1.8,34.0,28.0
1526527800,0.017,,,2.1,46.0,25.5
1526531400,0.015,,,2.1,48.0,30.8
1526535000,0.015,,,2.7,54.0,28.0
1526538600,0.012,,,2.5,42.0,32.7
1526542200,0.011000000000000001,,,2.0,29.0,33.0
1526545800,0.01,,,2.8,40.0,28.4
1526549400,0.009000000000000001,,,2.6,30.0,29.0
1526553000,0.008,,,2.7,32.0,34.2
1526556600,0.005,,,2.5,33.0,30.1
1526560200,0.008,,,2.6,33.0,34.9
1526563800,0.006999999999999999,,,2.7,24.0,36.9
1526567400,0.005,,,2.1,40.0,34.8
1526571000,,,,2.4,320.0,36.9
1526574600,,,,2.1,6.0,59.2
1526578200,0.03,,,3.2,64.0,47.5
1526581800,0.042,,,3.0,106.0,
1526585400,0.047,,,4.0,72.0,44.5
1526589000,0.048,,,4.5,69.0,41.4
1526592600,0.05,,,5.4,65.0,33.7
1526596200,0.048,,,5.6,89.0,27.8
1526599800,0.048,,,5.3,101.0,27.4
1526603400,0.04,,,4.6,133.0,23.0
1526607000,0.037000000000000005,,,4.1,127.0,23.4
1526610600,0.036000000000000004,,,4.5,127.0,20.3
1526614200,0.033,,,2.4,74.0,25.9
1526617800,0.032,,,2.1,52.0,28.3
1526621400,0.015,,,1.7,8.0,20.7
1526625000,0.018000000000000002,,,2.7,42.0,25.0
1526628600,0.026000000000000002,,,3.5,63.0,24.3
1526632200,0.03,,,3.1,53.0,25.4
1526635800,0.03,,,3.6,62.0,28.5
1526639400,0.023,,,2.4,28.0,31.9
1526643000,0.024,,,4.0,46.0,27.9
1526646600,0.027000000000000003,,,5.5,49.0,24.3
1526650200,0.032,,,5.8,48.0,27.0
1526653800,0.035,,,5.1,46.0,29.8
1526657400,0.037000000000000005,18.0,,5.5,51.0,29.1
1526661000,0.044000000000000004,19.0,,9.4,84.0,24.6
1526664600,0.047,15.0,,8.9,95.0,25.6
1526668200,0.049,11.0,,10.3,99.0,24.3
1526671800,0.047,9.0,,9.7,103.0,27.3
1526675400,0.044000000000000004,7.0,,11.4,90.0,25.0
1526679000,0.044000000000000004,8.0,,10.3,106.0,26.2
1526682600,0.046,10.0,,8.6,99.0,26.9
1526686200,0.049,10.0,,9.2,82.0,21.9
1526689800,0.046,5.0,,9.1,84.0,22.8
1526693400,0.046,2.0,,9.9,83.0,21.6
1526697000,0.044000000000000004,6.0,,8.2,80.0,20.3
1526700600,0.04,6.0,,7.2,88.0,25.1
1526704200,0.037000000000000005,9.0,,7.6,87.0,23.6
1526707800,0.034,5.0,,7.4,82.0,20.9
1526711400,0.03,1.0,,7.5,76.0,16.4
1526715000,0.027999999999999997,1.0,,6.1,79.0,20.8
1526718600,0.027000000000000003,4.0,,5.4,78.0,23.8
1526722200,0.025,6.0,,4.7,70.0,26.4
1526725800,0.023,5.0,,4.2,71.0,28.3
1526729400,0.02,4.0,,3.7,72.0,27.3
1526733000,0.019,8.0,,3.9,82.0,28.8
1526736600,0.018000000000000002,6.0,,4.3,129.0,29.7
1526740200,0.02,5.0,,3.7,127.0,36.1
1526743800,0.025,9.0,,4.7,125.0,36.1
1526747400,0.03,15.0,,5.6,148.0,32.7
1526751000,0.038,12.0,,5.1,162.0,36.2
1526754600,0.040999999999999995,11.0,,4.8,177.0,28.4
1526758200,0.036000000000000004,6.0,,4.7,169.0,23.3
1526761800,0.042,13.0,,5.6,152.0,29.9
1526765400,0.040999999999999995,9.0,,5.7,182.0,22.0
1526769000,0.042,11.0,,7.3,207.0,29.7
1526772600,0.040999999999999995,9.0,,7.3,195.0,27.6
1526776200,0.038,6.0,,7.3,180.0,19.9
1526779800,0.027999999999999997,10.0,,5.9,166.0,18.7
1526783400,0.043,10.0,,4.8,222.0,24.9
1526787000,0.04,12.0,,5.6,213.0,21.6
1526790600,0.037000000000000005,9.0,,7.6,221.0,18.2
1526794200,0.032,12.0,,5.9,237.0,19.9
1526797800,0.027000000000000003,11.0,,5.3,237.0,16.9
1526801400,0.026000000000000002,14.0,,5.4,232.0,16.1
1526805000,0.027000000000000003,12.0,,4.4,238.0,18.6
1526808600,0.028999999999999998,12.0,,5.6,226.0,21.9
1526812200,0.033,13.0,,4.7,276.0,19.9
1526815800,0.028999999999999998,9.0,,3.9,256.0,24.5
1526819400,0.028999999999999998,18.0,,5.5,271.0,19.0
1526823000,0.032,15.0,,7.1,285.0,22.5
1526826600,0.034,9.0,,6.2,296.0,21.5
1526830200,0.035,13.0,,6.8,289.0,23.8
1526833800,0.035,11.0,,7.3,292.0,19.7
1526837400,0.035,13.0,,6.6,313.0,22.4
1526841000,0.036000000000000004,12.0,,6.9,317.0,21.3
1526844600,0.039,17.0,,8.0,314.0,22.0
1526848200,0.04,9.0,,6.3,325.0,24.6
1526851800,0.04,9.0,,7.1,318.0,20.4
1526855400,0.039,11.0,,6.4,321.0,18.6
1526859000,0.039,8.0,,4.4,332.0,25.5
1526862600,0.038,8.0,,3.3,323.0,14.6
1526866200,0.031,8.0,,1.5,352.0,20.9
1526869800,0.023,15.0,,2.0,3.0,24.7
1526873400,0.026000000000000002,11.0,,2.1,11.0,30.4
1526877000,0.023,16.0,,1.8,15.0,34.3
1526880600,0.013000000000000001,14.0,,1.3,4.0,43.7
1526884200,0.018000000000000002,10.0,,1.6,352.0,39.6
1526887800,0.019,11.0,,1.8,8.0,29.3
1526891400,0.018000000000000002,11.0,,1.7,9.0,32.3
1526895000,0.017,9.0,,2.0,17.0,29.9
1526898600,0.011000000000000001,9.0,,1.6,343.0,33.4
1526902200,0.017,16.0,,2.6,10.0,35.8
1526905800,0.021,13.0,,3.5,359.0,33.1
1526909400,0.026000000000000002,14.0,,3.7,42.0,44.5
1526913000,0.033,18.0,,3.8,43.0,45.4
1526916600,0.040999999999999995,15.0,,4.2,44.0,43.0
1526920200,0.047,16.0,,3.7,19.0,52.7
1526923800,0.054000000000000006,22.0,,3.5,28.0,62.7
1526927400,0.059000000000000004,17.0,,4.4,0.0,54.4
1526931000,0.061,18.0,,3.7,302.0,61.6
1526934600,0.062,14.0,,3.4,357.0,57.0
1526938200,0.065,11.0,,3.4,323.0,39.4
1526941800,0.06,10.0,,3.6,35.0,33.3
1526945400,0.055999999999999994,9.0,,3.0,48.0,29.6
1526949000,0.052000000000000005,14.0,,3.3,63.0,28.3
1526952600,0.03,16.0,,2.2,12.0,18.8
1526956200,0.022000000000000002,14.0,,2.0,5.0,25.6
1526959800,0.02,22.0,,1.6,263.0,75.1
1526963400,0.039,13.0,,6.2,195.0,19.0
1526967000,0.038,10.0,,6.6,235.0,22.3
1526970600,0.036000000000000004,18.0,,6.3,235.0,18.7
1526974200,0.03,19.0,,2.5,250.0,41.1
1526977800,0.027999999999999997,17.0,,2.4,128.0,17.5
