EpochTime,3.feed_29.PM10_UG_M3,3.feed_29.PM25_UG_M3
1524983400,10.0,6.0
1524987000,11.0,6.0
1524990600,5.0,4.0
1524994200,4.0,3.0
1524997800,5.0,4.0
1525001400,7.0,5.0
1525005000,8.0,4.0
1525008600,7.0,5.0
1525012200,7.0,5.0
1525015800,8.0,5.0
1525019400,5.0,3.0
1525023000,5.0,4.0
1525026600,6.0,4.0
1525030200,5.0,4.0
1525033800,5.0,5.0
1525037400,5.0,4.0
1525041000,4.0,2.0
1525044600,7.0,5.0
1525048200,10.0,6.0
1525051800,9.0,5.0
1525055400,9.0,5.0
1525059000,11.0,7.0
1525062600,18.0,10.0
1525066200,33.0,17.0
1525069800,45.0,23.0
1525073400,80.0,39.0
1525077000,82.0,44.0
1525080600,103.0,48.0
1525084200,109.0,48.0
1525087800,96.0,45.0
1525091400,45.0,19.0
1525095000,24.0,9.0
1525098600,12.0,2.0
1525102200,10.0,1.0
1525105800,10.0,2.0
1525109400,10.0,2.0
1525113000,13.0,4.0
1525116600,12.0,4.0
1525120200,14.0,5.0
1525123800,16.0,7.0
1525127400,15.0,6.0
1525131000,14.0,7.0
1525134600,15.0,8.0
1525138200,16.0,7.0
1525141800,60.0,27.0
1525145400,102.0,47.0
1525149000,79.0,39.0
1525152600,75.0,39.0
1525156200,72.0,36.0
1525159800,85.0,47.0
1525163400,75.0,34.0
1525167000,65.0,28.0
1525170600,74.0,28.0
1525174200,128.0,53.0
1525177800,121.0,58.0
1525181400,61.0,21.0
1525185000,42.0,11.0
1525188600,15.0,5.0
1525192200,11.0,3.0
1525195800,15.0,5.0
1525199400,10.0,3.0
1525203000,12.0,3.0
1525206600,18.0,6.0
1525210200,20.0,5.0
1525213800,17.0,7.0
1525217400,21.0,8.0
1525221000,19.0,7.0
1525224600,45.0,21.0
1525228200,98.0,48.0
1525231800,112.0,53.0
1525235400,88.0,44.0
1525239000,102.0,53.0
1525242600,114.0,57.0
1525246200,70.0,35.0
1525249800,113.0,60.0
1525253400,101.0,54.0
1525257000,88.0,42.0
1525260600,89.0,35.0
1525264200,80.0,36.0
1525267800,69.0,22.0
1525271400,46.0,17.0
1525275000,38.0,14.0
1525278600,27.0,9.0
1525282200,26.0,9.0
1525285800,27.0,10.0
1525289400,28.0,7.0
1525293000,30.0,10.0
1525296600,26.0,12.0
1525300200,22.0,10.0
1525303800,24.0,11.0
1525307400,23.0,12.0
1525311000,23.0,13.0
1525314600,50.0,24.0
1525318200,35.0,18.0
1525321800,27.0,16.0
1525325400,43.0,22.0
1525329000,61.0,29.0
1525332600,47.0,23.0
1525336200,44.0,22.0
1525339800,71.0,33.0
1525343400,70.0,33.0
1525347000,39.0,17.0
1525350600,39.0,15.0
1525354200,24.0,11.0
1525357800,25.0,11.0
1525361400,25.0,11.0
1525365000,25.0,11.0
1525368600,32.0,12.0
1525372200,34.0,10.0
1525375800,27.0,11.0
1525379400,30.0,13.0
1525383000,31.0,19.0
1525386600,18.0,7.0
1525390200,21.0,11.0
1525393800,32.0,26.0
1525397400,10.0,9.0
1525401000,12.0,10.0
1525404600,10.0,8.0
1525408200,16.0,11.0
1525411800,18.0,11.0
1525415400,13.0,8.0
1525419000,11.0,7.0
1525422600,17.0,10.0
1525426200,31.0,19.0
1525429800,45.0,29.0
1525433400,59.0,37.0
1525437000,25.0,12.0
1525440600,17.0,7.0
1525444200,20.0,10.0
1525447800,22.0,11.0
1525451400,19.0,8.0
1525455000,27.0,8.0
1525458600,33.0,12.0
1525462200,23.0,10.0
1525465800,29.0,11.0
1525469400,28.0,12.0
1525473000,35.0,19.0
1525476600,16.0,8.0
1525480200,15.0,8.0
1525483800,2.0,-1.0
1525487400,0.0,0.0
1525491000,3.0,1.0
1525494600,5.0,3.0
1525498200,7.0,3.0
1525501800,11.0,5.0
1525505400,7.0,2.0
1525509000,5.0,2.0
1525512600,7.0,3.0
1525516200,9.0,4.0
1525519800,10.0,3.0
1525523400,9.0,2.0
1525527000,9.0,1.0
1525530600,8.0,2.0
1525534200,11.0,0.0
1525537800,11.0,4.0
1525541400,9.0,4.0
1525545000,10.0,6.0
1525548600,11.0,6.0
1525552200,18.0,8.0
1525555800,21.0,9.0
1525559400,13.0,7.0
1525563000,9.0,5.0
1525566600,6.0,4.0
1525570200,10.0,7.0
1525573800,8.0,5.0
1525577400,6.0,5.0
1525581000,6.0,4.0
1525584600,4.0,3.0
1525588200,5.0,4.0
1525591800,6.0,4.0
1525595400,4.0,3.0
1525599000,4.0,2.0
1525602600,4.0,3.0
1525606200,3.0,2.0
1525609800,4.0,2.0
1525613400,4.0,2.0
1525617000,5.0,4.0
1525620600,7.0,5.0
1525624200,12.0,8.0
1525627800,11.0,8.0
1525631400,8.0,6.0
1525635000,5.0,3.0
1525638600,1.0,0.0
1525642200,1.0,0.0
1525645800,4.0,3.0
1525649400,9.0,7.0
1525653000,7.0,5.0
1525656600,14.0,9.0
1525660200,20.0,11.0
1525663800,16.0,9.0
1525667400,29.0,20.0
1525671000,38.0,22.0
1525674600,15.0,8.0
1525678200,17.0,10.0
1525681800,14.0,8.0
1525685400,11.0,6.0
1525689000,12.0,7.0
1525692600,14.0,6.0
1525696200,15.0,6.0
1525699800,27.0,14.0
1525703400,11.0,6.0
1525707000,11.0,5.0
1525710600,10.0,6.0
1525714200,11.0,5.0
1525717800,12.0,7.0
1525721400,16.0,7.0
1525725000,16.0,9.0
1525728600,17.0,9.0
1525732200,15.0,10.0
1525735800,16.0,11.0
1525739400,17.0,12.0
1525743000,16.0,11.0
1525746600,15.0,11.0
1525750200,15.0,10.0
1525753800,19.0,12.0
1525757400,23.0,13.0
1525761000,19.0,12.0
1525764600,18.0,12.0
1525768200,16.0,11.0
1525771800,15.0,11.0
1525775400,17.0,11.0
1525779000,20.0,10.0
1525782600,15.0,6.0
1525786200,17.0,8.0
1525789800,25.0,11.0
1525793400,18.0,8.0
1525797000,10.0,5.0
1525800600,9.0,3.0
1525804200,11.0,8.0
1525807800,10.0,7.0
1525811400,14.0,7.0
1525815000,13.0,7.0
1525818600,16.0,10.0
1525822200,16.0,10.0
1525825800,17.0,10.0
1525829400,20.0,12.0
1525833000,22.0,13.0
1525836600,16.0,11.0
1525840200,57.0,31.0
1525843800,26.0,16.0
1525847400,77.0,40.0
1525851000,99.0,52.0
1525854600,64.0,35.0
1525858200,95.0,48.0
1525861800,28.0,16.0
1525865400,24.0,12.0
1525869000,49.0,27.0
1525872600,39.0,19.0
1525876200,23.0,12.0
1525879800,18.0,8.0
1525883400,16.0,6.0
1525887000,14.0,5.0
1525890600,14.0,7.0
1525894200,14.0,7.0
1525897800,18.0,7.0
1525901400,18.0,8.0
1525905000,17.0,7.0
1525908600,21.0,11.0
1525912200,17.0,9.0
1525915800,13.0,7.0
1525919400,14.0,8.0
1525923000,15.0,8.0
1525926600,15.0,7.0
1525930200,31.0,15.0
1525933800,37.0,18.0
1525937400,30.0,16.0
1525941000,40.0,20.0
1525944600,29.0,14.0
1525948200,34.0,19.0
1525951800,33.0,18.0
1525955400,31.0,18.0
1525959000,25.0,16.0
1525962600,29.0,14.0
1525966200,24.0,13.0
1525969800,26.0,12.0
1525973400,23.0,8.0
1525977000,20.0,7.0
1525980600,26.0,10.0
1525984200,9.0,0.0
1525987800,13.0,6.0
1525991400,21.0,10.0
1525995000,18.0,10.0
1525998600,20.0,12.0
1526002200,17.0,11.0
1526005800,17.0,10.0
1526009400,13.0,8.0
1526013000,13.0,8.0
1526016600,14.0,8.0
1526020200,16.0,9.0
1526023800,9.0,6.0
1526027400,7.0,5.0
1526031000,9.0,6.0
1526034600,7.0,4.0
1526038200,9.0,5.0
1526041800,11.0,4.0
1526045400,14.0,5.0
1526049000,3.0,1.0
1526052600,11.0,6.0
1526056200,19.0,9.0
1526059800,13.0,3.0
1526063400,15.0,6.0
1526067000,15.0,6.0
1526070600,14.0,6.0
1526074200,13.0,5.0
1526077800,11.0,4.0
1526081400,13.0,6.0
1526085000,10.0,4.0
1526088600,10.0,5.0
1526092200,9.0,5.0
1526095800,15.0,8.0
1526099400,16.0,8.0
1526103000,21.0,9.0
1526106600,22.0,10.0
1526110200,12.0,6.0
1526113800,10.0,6.0
1526117400,11.0,6.0
1526121000,18.0,10.0
1526124600,58.0,27.0
1526128200,81.0,45.0
1526131800,51.0,28.0
1526135400,30.0,14.0
1526139000,37.0,12.0
1526142600,38.0,12.0
1526146200,35.0,12.0
1526149800,33.0,15.0
1526153400,58.0,25.0
1526157000,25.0,14.0
1526160600,34.0,19.0
1526164200,19.0,11.0
1526167800,18.0,13.0
1526171400,28.0,18.0
1526175000,21.0,15.0
1526178600,13.0,9.0
1526182200,16.0,11.0
1526185800,18.0,10.0
1526189400,19.0,12.0
1526193000,17.0,12.0
1526196600,13.0,9.0
1526200200,12.0,7.0
1526203800,16.0,9.0
1526207400,19.0,11.0
1526211000,14.0,10.0
1526214600,22.0,16.0
1526218200,8.0,7.0
1526221800,22.0,6.0
1526225400,12.0,8.0
1526229000,14.0,10.0
1526232600,23.0,16.0
1526236200,27.0,19.0
1526239800,33.0,25.0
1526243400,22.0,19.0
1526247000,19.0,22.0
1526250600,25.0,23.0
1526254200,22.0,19.0
1526257800,24.0,18.0
1526261400,26.0,19.0
1526265000,21.0,15.0
1526268600,21.0,13.0
1526272200,22.0,13.0
1526275800,16.0,11.0
1526279400,18.0,12.0
1526283000,19.0,12.0
1526286600,33.0,17.0
1526290200,30.0,20.0
1526293800,20.0,13.0
1526297400,30.0,21.0
1526301000,33.0,26.0
1526304600,20.0,14.0
1526308200,22.0,14.0
1526311800,18.0,11.0
1526315400,20.0,10.0
1526319000,25.0,13.0
1526322600,21.0,12.0
1526326200,0.0,0.0
1526329800,6.0,1.0
1526333400,13.0,6.0
1526337000,12.0,5.0
1526340600,13.0,5.0
1526344200,12.0,5.0
1526347800,13.0,6.0
1526351400,13.0,4.0
1526355000,13.0,4.0
1526358600,9.0,2.0
1526362200,8.0,1.0
1526365800,11.0,2.0
1526369400,11.0,2.0
1526373000,13.0,4.0
1526376600,40.0,17.0
1526380200,49.0,22.0
1526383800,41.0,16.0
1526387400,41.0,22.0
1526391000,32.0,19.0
1526394600,27.0,17.0
1526398200,21.0,10.0
1526401800,23.0,12.0
1526405400,27.0,10.0
1526409000,17.0,7.0
1526412600,8.0,4.0
1526416200,16.0,9.0
1526419800,4.0,2.0
1526423400,9.0,7.0
1526427000,14.0,8.0
1526430600,19.0,9.0
1526434200,14.0,8.0
1526437800,16.0,9.0
1526441400,11.0,6.0
1526445000,10.0,6.0
1526448600,9.0,5.0
1526452200,11.0,7.0
1526455800,10.0,6.0
1526459400,13.0,8.0
1526463000,14.0,8.0
1526466600,15.0,9.0
1526470200,16.0,8.0
1526473800,21.0,9.0
1526477400,12.0,8.0
1526481000,12.0,7.0
1526484600,11.0,9.0
1526488200,12.0,8.0
1526491800,10.0,6.0
1526495400,11.0,7.0
1526499000,8.0,7.0
1526502600,13.0,8.0
1526506200,14.0,9.0
1526509800,8.0,5.0
1526513400,20.0,13.0
1526517000,23.0,15.0
1526520600,11.0,8.0
1526524200,5.0,3.0
1526527800,6.0,4.0
1526531400,9.0,5.0
1526535000,8.0,5.0
1526538600,10.0,5.0
1526542200,11.0,5.0
1526545800,11.0,5.0
1526549400,9.0,5.0
1526553000,10.0,5.0
1526556600,11.0,5.0
1526560200,12.0,5.0
1526563800,14.0,6.0
1526567400,14.0,8.0
1526571000,14.0,8.0
1526574600,5.0,4.0
1526578200,7.0,5.0
1526581800,8.0,3.0
1526585400,5.0,5.0
1526589000,2.0,3.0
1526592600,8.0,7.0
1526596200,12.0,8.0
1526599800,11.0,6.0
1526603400,7.0,5.0
1526607000,7.0,4.0
1526610600,7.0,4.0
1526614200,9.0,5.0
1526617800,11.0,5.0
1526621400,11.0,5.0
1526625000,7.0,3.0
1526628600,8.0,4.0
1526632200,9.0,5.0
1526635800,10.0,6.0
1526639400,12.0,6.0
1526643000,12.0,5.0
1526646600,15.0,8.0
1526650200,16.0,7.0
1526653800,15.0,8.0
1526657400,11.0,5.0
1526661000,10.0,5.0
1526664600,11.0,4.0
1526668200,17.0,8.0
1526671800,11.0,4.0
1526675400,7.0,3.0
1526679000,9.0,4.0
1526682600,8.0,3.0
1526686200,6.0,3.0
1526689800,3.0,2.0
1526693400,6.0,2.0
1526697000,1.0,0.0
1526700600,4.0,2.0
1526704200,3.0,0.0
1526707800,2.0,0.0
1526711400,2.0,0.0
1526715000,1.0,0.0
1526718600,1.0,0.0
1526722200,1.0,0.0
1526725800,2.0,0.0
1526729400,3.0,1.0
1526733000,6.0,0.0
1526736600,4.0,1.0
1526740200,8.0,0.0
1526743800,8.0,1.0
1526747400,9.0,2.0
1526751000,12.0,6.0
1526754600,14.0,10.0
1526758200,33.0,14.0
1526761800,11.0,7.0
1526765400,15.0,8.0
1526769000,29.0,19.0
1526772600,19.0,12.0
1526776200,15.0,10.0
1526779800,36.0,22.0
1526783400,12.0,7.0
1526787000,22.0,13.0
1526790600,20.0,11.0
1526794200,26.0,14.0
1526797800,12.0,6.0
1526801400,13.0,7.0
1526805000,14.0,8.0
1526808600,13.0,7.0
1526812200,15.0,9.0
1526815800,15.0,8.0
1526819400,13.0,8.0
1526823000,9.0,5.0
1526826600,6.0,4.0
1526830200,8.0,7.0
1526833800,10.0,7.0
1526837400,6.0,3.0
1526841000,11.0,8.0
1526844600,8.0,5.0
1526848200,7.0,4.0
1526851800,3.0,2.0
1526855400,6.0,4.0
1526859000,5.0,4.0
1526862600,8.0,5.0
1526866200,5.0,3.0
1526869800,7.0,5.0
1526873400,10.0,6.0
1526877000,11.0,5.0
1526880600,10.0,5.0
1526884200,10.0,6.0
1526887800,11.0,6.0
1526891400,11.0,5.0
1526895000,12.0,6.0
1526898600,13.0,6.0
1526902200,17.0,6.0
1526905800,18.0,7.0
1526909400,17.0,6.0
1526913000,7.0,4.0
1526916600,7.0,4.0
1526920200,8.0,4.0
1526923800,6.0,3.0
1526927400,10.0,6.0
1526931000,15.0,7.0
1526934600,12.0,5.0
1526938200,16.0,10.0
1526941800,13.0,5.0
1526945400,28.0,12.0
1526949000,13.0,8.0
1526952600,19.0,11.0
1526956200,26.0,14.0
1526959800,36.0,21.0
1526963400,37.0,20.0
1526967000,20.0,12.0
1526970600,17.0,11.0
1526974200,20.0,11.0
1526977800,15.0,8.0
1526981400,11.0,7.0
1526985000,13.0,8.0
1526988600,15.0,8.0
1526992200,13.0,7.0
1526995800,12.0,7.0
1526999400,18.0,10.0
1527003000,14.0,9.0
1527006600,9.0,5.0
1527010200,8.0,6.0
1527013800,11.0,5.0
1527017400,9.0,6.0
1527021000,11.0,7.0
1527024600,14.0,10.0
1527028200,18.0,11.0
1527031800,23.0,15.0
1527035400,10.0,4.0
1527039000,34.0,15.0
1527042600,33.0,17.0
1527046200,11.0,4.0
1527049800,11.0,4.0
1527053400,10.0,3.0
1527057000,15.0,6.0
1527060600,15.0,7.0
1527064200,18.0,10.0
1527067800,16.0,9.0
1527071400,15.0,10.0
1527075000,10.0,9.0
1527078600,10.0,8.0
1527082200,7.0,6.0
1527085800,7.0,7.0
1527089400,3.0,3.0
1527093000,6.0,3.0
1527096600,9.0,4.0
1527100200,17.0,4.0
1527103800,6.0,4.0
1527107400,5.0,3.0
1527111000,6.0,5.0
1527114600,8.0,5.0
1527118200,13.0,8.0
1527121800,13.0,6.0
1527125400,11.0,7.0
1527129000,14.0,9.0
1527132600,30.0,17.0
1527136200,78.0,42.0
1527139800,60.0,34.0
1527143400,65.0,34.0
1527147000,55.0,30.0
1527150600,59.0,35.0
1527154200,45.0,27.0
1527157800,28.0,15.0
1527161400,28.0,11.0
1527165000,39.0,13.0
1527168600,28.0,16.0
1527172200,21.0,12.0
1527175800,14.0,8.0
1527179400,16.0,10.0
1527183000,15.0,10.0
1527186600,12.0,16.0
1527190200,20.0,27.0
1527193800,19.0,16.0
1527197400,14.0,15.0
1527201000,20.0,14.0
1527204600,28.0,14.0
1527208200,14.0,10.0
1527211800,36.0,20.0
1527215400,109.0,56.0
1527219000,148.0,83.0
1527222600,109.0,61.0
1527226200,85.0,52.0
1527229800,75.0,48.0
1527233400,50.0,34.0
1527237000,64.0,38.0
1527240600,71.0,42.0
1527244200,44.0,24.0
1527247800,28.0,14.0
1527251400,40.0,21.0
1527255000,42.0,22.0
1527258600,28.0,12.0
1527262200,20.0,10.0
1527265800,21.0,11.0
1527269400,18.0,9.0
1527273000,7.0,3.0
1527276600,13.0,5.0
1527280200,8.0,2.0
1527283800,18.0,9.0
1527287400,15.0,7.0
1527291000,14.0,8.0
1527294600,15.0,9.0
1527298200,20.0,11.0
1527305400,96.0,64.0
1527309000,85.0,52.0
1527312600,59.0,36.0
1527316200,38.0,25.0
1527319800,42.0,27.0
1527323400,76.0,45.0
1527327000,61.0,32.0
1527330600,75.0,44.0
1527334200,73.0,43.0
1527337800,48.0,33.0
1527341400,38.0,21.0
1527345000,9.0,6.0
1527348600,-3.0,0.0
1527352200,1.0,3.0
1527355800,14.0,9.0
1527359400,14.0,8.0
1527363000,15.0,10.0
1527366600,23.0,14.0
1527370200,38.0,23.0
1527373800,35.0,22.0
1527377400,38.0,26.0
1527381000,32.0,23.0
1527384600,32.0,24.0
1527388200,21.0,16.0
1527391800,14.0,10.0
1527395400,8.0,7.0
1527399000,7.0,6.0
1527402600,8.0,7.0
1527406200,5.0,2.0
1527409800,8.0,4.0
1527413400,19.0,11.0
1527417000,23.0,15.0
1527420600,26.0,15.0
1527424200,21.0,12.0
1527427800,27.0,17.0
1527431400,14.0,11.0
1527435000,14.0,12.0
1527438600,13.0,12.0
1527453000,5.0,5.0
1527456600,14.0,9.0
1527460200,10.0,7.0
1527463800,23.0,12.0
1527467400,12.0,10.0
1527471000,21.0,17.0
1527474600,93.0,53.0
1527478200,60.0,40.0
1527481800,48.0,34.0
1527485400,35.0,23.0
1527489000,36.0,23.0
1527492600,33.0,22.0
1527496200,40.0,25.0
1527499800,40.0,26.0
1527503400,43.0,26.0
1527507000,64.0,37.0
1527510600,43.0,28.0
1527514200,55.0,40.0
1527517800,36.0,27.0
1527521400,16.0,15.0
1527525000,12.0,12.0
1527528600,22.0,14.0
1527532200,10.0,7.0
1527535800,5.0,6.0
1527539400,21.0,13.0
1527543000,14.0,10.0
1527546600,14.0,9.0
1527550200,27.0,16.0
1527553800,14.0,11.0
1527557400,22.0,15.0
1527561000,90.0,50.0
1527564600,35.0,25.0
1527568200,35.0,22.0
1527571800,22.0,15.0
1527575400,30.0,17.0
1527579000,24.0,15.0
1527582600,17.0,11.0
1527586200,25.0,15.0
1527589800,35.0,21.0
1527593400,24.0,14.0
1527597000,31.0,18.0
1527600600,28.0,18.0
1527604200,21.0,15.0
1527607800,31.0,19.0
1527611400,15.0,11.0
1527615000,10.0,7.0
1527618600,8.0,8.0
1527622200,23.0,16.0
1527625800,38.0,21.0
1527629400,27.0,11.0
1527633000,24.0,15.0
1527636600,27.0,15.0
1527640200,23.0,15.0
1527643800,18.0,13.0
1527647400,19.0,13.0
1527651000,18.0,11.0
1527654600,14.0,9.0
1527658200,14.0,8.0
1527661800,14.0,9.0
1527665400,12.0,9.0
1527669000,11.0,7.0
1527672600,8.0,4.0
1527676200,7.0,4.0
1527679800,9.0,4.0
1527683400,9.0,6.0
1527687000,10.0,4.0
1527690600,7.0,3.0
1527694200,8.0,3.0
1527697800,8.0,2.0
1527701400,8.0,3.0
1527705000,12.0,6.0
1527708600,11.0,6.0
1527712200,8.0,3.0
1527715800,7.0,2.0
1527719400,7.0,3.0
1527723000,2.0,2.0
1527726600,4.0,3.0
1527730200,7.0,4.0
1527733800,6.0,4.0
1527737400,7.0,3.0
1527741000,6.0,4.0
1527744600,3.0,1.0
1527748200,3.0,1.0
1527751800,4.0,2.0
1527755400,4.0,1.0
1527759000,6.0,4.0
1527762600,11.0,6.0
1527766200,19.0,10.0
1527769800,29.0,15.0
1527773400,35.0,18.0
1527777000,23.0,11.0
1527780600,27.0,16.0
1527784200,11.0,6.0
1527787800,12.0,8.0
1527791400,19.0,12.0
1527795000,20.0,15.0
1527798600,23.0,17.0
1527802200,19.0,16.0
1527805800,22.0,19.0
1527809400,29.0,21.0
1527813000,16.0,15.0
1527816600,13.0,13.0
1527820200,11.0,11.0
1527823800,14.0,11.0
1527827400,5.0,7.0
1527831000,12.0,11.0
1527834600,19.0,11.0
1527838200,13.0,10.0
1527841800,22.0,14.0
1527845400,29.0,15.0
1527849000,22.0,11.0
1527852600,21.0,10.0
1527856200,21.0,9.0
1527859800,19.0,8.0
1527870600,21.0,7.0
1527874200,21.0,9.0
1527877800,28.0,12.0
1527881400,29.0,12.0
1527885000,24.0,11.0
1527888600,22.0,10.0
1527892200,24.0,12.0
1527895800,27.0,10.0
1527899400,23.0,19.0
1527910200,13.0,5.0
1527913800,15.0,6.0
1527917400,18.0,7.0
1527921000,17.0,6.0
1527924600,15.0,4.0
1527928200,16.0,5.0
1527931800,13.0,4.0
1527935400,17.0,6.0
1527939000,18.0,7.0
1527942600,22.0,9.0
1527946200,21.0,10.0
1527949800,21.0,11.0
1527953400,21.0,10.0
1527957000,17.0,8.0
1527960600,17.0,6.0
1527964200,13.0,6.0
1527967800,12.0,5.0
1527971400,15.0,3.0
1527975000,11.0,3.0
1527978600,8.0,6.0
1527982200,8.0,4.0
1527985800,10.0,1.0
1527989400,12.0,2.0
1527993000,15.0,4.0
1527996600,14.0,3.0
1528000200,16.0,4.0
1528003800,16.0,5.0
1528007400,13.0,5.0
1528011000,12.0,3.0
1528014600,9.0,3.0
1528018200,14.0,4.0
1528021800,13.0,2.0
1528025400,15.0,3.0
1528029000,14.0,4.0
1528032600,24.0,9.0
1528036200,33.0,16.0
1528039800,40.0,26.0
1528043400,20.0,13.0
1528047000,25.0,19.0
1528050600,15.0,10.0
1528054200,18.0,2.0
1528057800,14.0,2.0
1528061400,11.0,1.0
1528065000,9.0,0.0
1528068600,6.0,1.0
1528072200,11.0,8.0
1528075800,15.0,7.0
1528079400,15.0,5.0
1528083000,15.0,4.0
1528086600,20.0,7.0
1528090200,29.0,16.0
1528093800,59.0,28.0
1528097400,35.0,19.0
1528101000,17.0,15.0
1528104600,15.0,14.0
1528108200,14.0,14.0
1528111800,13.0,5.0
1528115400,14.0,3.0
1528119000,13.0,6.0
1528122600,13.0,4.0
1528126200,11.0,3.0
1528129800,11.0,3.0
1528133400,10.0,1.0
1528137000,10.0,1.0
1528140600,11.0,2.0
1528144200,9.0,3.0
1528147800,9.0,4.0
1528151400,11.0,3.0
1528155000,11.0,2.0
1528158600,10.0,3.0
1528162200,12.0,2.0
1528165800,13.0,3.0
1528169400,14.0,0.0
1528173000,49.0,14.0
1528176600,72.0,29.0
1528180200,59.0,26.0
1528183800,58.0,27.0
1528187400,61.0,29.0
1528191000,34.0,15.0
1528194600,24.0,9.0
1528198200,16.0,2.0
1528201800,27.0,9.0
1528205400,20.0,8.0
1528209000,15.0,3.0
1528212600,16.0,1.0
1528216200,15.0,1.0
1528219800,19.0,2.0
1528223400,23.0,4.0
1528227000,20.0,2.0
1528230600,18.0,2.0
1528234200,21.0,6.0
1528237800,16.0,7.0
1528241400,12.0,4.0
1528245000,9.0,4.0
1528248600,7.0,6.0
1528252200,10.0,8.0
1528255800,9.0,6.0
1528259400,7.0,3.0
1528263000,6.0,2.0
1528266600,8.0,3.0
1528270200,8.0,4.0
1528273800,8.0,3.0
1528277400,8.0,3.0
1528281000,9.0,4.0
1528284600,9.0,1.0
1528288200,9.0,2.0
1528291800,9.0,4.0
1528295400,8.0,2.0
1528299000,7.0,4.0
1528302600,9.0,3.0
1528306200,10.0,4.0
1528309800,8.0,4.0
1528313400,8.0,3.0
1528317000,10.0,5.0
1528320600,10.0,4.0
1528324200,11.0,4.0
1528327800,11.0,4.0
1528331400,13.0,6.0
1528335000,13.0,6.0
1528338600,12.0,6.0
1528342200,13.0,8.0
1528345800,17.0,12.0
1528349400,13.0,8.0
1528353000,15.0,9.0
1528356600,43.0,27.0
1528360200,37.0,24.0
1528363800,32.0,20.0
1528367400,37.0,19.0
1528371000,23.0,14.0
1528374600,15.0,9.0
1528378200,20.0,11.0
1528381800,28.0,21.0
1528385400,19.0,13.0
1528389000,22.0,14.0
1528392600,18.0,12.0
1528396200,17.0,10.0
1528399800,12.0,7.0
1528403400,12.0,7.0
1528407000,12.0,6.0
1528410600,16.0,10.0
1528414200,15.0,9.0
1528417800,17.0,10.0
1528421400,28.0,20.0
1528425000,70.0,48.0
1528428600,63.0,42.0
1528432200,90.0,60.0
1528435800,79.0,52.0
1528439400,59.0,38.0
1528443000,34.0,23.0
1528446600,39.0,25.0
1528450200,40.0,26.0
1528453800,48.0,30.0
1528457400,33.0,19.0
1528461000,38.0,25.0
1528464600,40.0,25.0
1528468200,41.0,26.0
1528471800,33.0,19.0
1528475400,32.0,19.0
1528479000,28.0,18.0
1528482600,23.0,15.0
1528486200,26.0,16.0
1528489800,26.0,16.0
1528493400,23.0,15.0
1528497000,25.0,17.0
1528500600,18.0,14.0
1528504200,13.0,7.0
1528507800,15.0,9.0
1528511400,30.0,20.0
1528515000,25.0,19.0
1528518600,18.0,11.0
1528522200,17.0,11.0
1528525800,16.0,9.0
1528529400,17.0,10.0
1528533000,16.0,10.0
1528536600,10.0,7.0
1528540200,17.0,11.0
1528543800,23.0,14.0
1528547400,20.0,12.0
1528551000,18.0,12.0
1528554600,13.0,11.0
1528558200,18.0,15.0
1528561800,26.0,25.0
1528565400,23.0,19.0
1528569000,21.0,17.0
1528572600,26.0,19.0
1528576200,19.0,16.0
1528579800,22.0,18.0
1528583400,26.0,22.0
1528587000,30.0,26.0
1528590600,31.0,24.0
1528594200,33.0,26.0
1528597800,32.0,25.0
1528601400,29.0,23.0
1528605000,31.0,24.0
1528608600,28.0,23.0
1528612200,15.0,11.0
1528615800,17.0,11.0
1528619400,17.0,11.0
1528623000,22.0,16.0
1528626600,12.0,10.0
1528630200,7.0,4.0
1528633800,8.0,5.0
1528637400,5.0,3.0
1528641000,6.0,2.0
1528644600,9.0,4.0
1528648200,8.0,5.0
1528651800,8.0,6.0
1528655400,16.0,12.0
1528659000,14.0,12.0
1528662600,14.0,12.0
1528666200,14.0,11.0
1528698600,,1.0
1528702200,5.0,4.0
1528705800,5.0,-1.0
1528709400,5.0,-1.0
1528713000,7.0,-2.0
1528716600,8.0,-2.0
1528720200,7.0,
1528723800,7.0,0.0
1528727400,5.0,0.0
1528731000,8.0,0.0
1528734600,5.0,1.0
1528738200,5.0,0.0
1528741800,3.0,-1.0
1528745400,4.0,0.0
1528749000,3.0,0.0
1528752600,3.0,0.0
1528756200,4.0,1.0
1528759800,5.0,2.0
1528763400,4.0,1.0
1528767000,6.0,2.0
1528770600,6.0,3.0
1528774200,5.0,3.0
1528777800,6.0,1.0
1528781400,5.0,0.0
1528785000,4.0,1.0
1528788600,6.0,1.0
1528792200,6.0,1.0
1528795800,6.0,0.0
1528799400,9.0,0.0
1528803000,13.0,0.0
1528806600,11.0,5.0
1528810200,9.0,2.0
1528813800,8.0,0.0
1528817400,8.0,2.0
1528821000,8.0,0.0
1528824600,9.0,3.0
1528828200,12.0,4.0
1528831800,10.0,1.0
1528835400,8.0,1.0
1528839000,8.0,4.0
1528842600,8.0,3.0
1528846200,9.0,4.0
1528849800,8.0,4.0
1528853400,9.0,5.0
1528857000,8.0,4.0
1528860600,7.0,3.0
1528864200,8.0,3.0
1528867800,16.0,8.0
1528871400,27.0,15.0
1528875000,30.0,16.0
1528878600,27.0,16.0
1528882200,28.0,19.0
1528885800,16.0,11.0
1528889400,21.0,14.0
1528893000,16.0,10.0
1528896600,13.0,9.0
1528900200,17.0,11.0
