EpochTime,3.feed_3506.PM2_5,3.feed_3506.OZONE
1511458200,0.0,26.0
1511461800,4.0,27.0
1511465400,5.0,27.0
1511469000,5.0,27.0
1511472600,21.0,25.0
1511476200,2.0,22.0
1511479800,1.0,10.0
1511483400,0.0,2.0
1511487000,10.0,9.0
1511490600,7.0,13.0
1511494200,4.0,11.0
1511497800,19.0,2.0
1511501400,,0.0
1511505000,10.0,0.0
1511508600,10.0,0.0
1511512200,4.0,0.0
1511515800,3.0,0.0
1511519400,13.0,0.0
1511523000,10.0,0.0
1511526600,11.0,0.0
1511530200,20.0,1.0
1511533800,19.0,4.0
1511537400,13.0,17.0
1511541000,7.0,24.0
1511544600,4.0,28.0
1511548200,7.0,30.0
1511551800,4.0,30.0
1511555400,,30.0
1511559000,,27.0
1511562600,,25.0
1511566200,5.0,24.0
1511569800,12.0,9.0
1511573400,44.0,1.0
1511577000,10.0,0.0
1511580600,24.0,0.0
1511584200,43.0,0.0
1511587800,13.0,4.0
1511591400,5.0,11.0
1511595000,4.0,14.0
1511598600,5.0,11.0
1511602200,-2.0,13.0
1511605800,,17.0
1511609400,,18.0
1511613000,7.0,26.0
1511616600,5.0,29.0
1511620200,9.0,31.0
1511623800,7.0,31.0
1511627400,9.0,32.0
1511631000,6.0,32.0
1511634600,,32.0
1511638200,,29.0
1511641800,,31.0
1511645400,,32.0
1511649000,2.0,31.0
1511652600,2.0,29.0
1511656200,2.0,27.0
1511659800,3.0,28.0
1511663400,6.0,25.0
1511667000,3.0,28.0
1511670600,3.0,29.0
1511674200,8.0,29.0
1511677800,8.0,29.0
1511681400,7.0,26.0
1511685000,3.0,24.0
1511688600,1.0,21.0
1511692200,0.0,20.0
1511695800,2.0,23.0
1511699400,3.0,24.0
1511703000,1.0,26.0
1511706600,2.0,25.0
1511710200,1.0,27.0
1511713800,,28.0
1511717400,,30.0
1511721000,0.0,33.0
1511724600,9.0,37.0
1511728200,14.0,38.0
1511731800,,37.0
1511735400,,34.0
1511739000,18.0,30.0
1511742600,4.0,26.0
1511746200,20.0,24.0
1511749800,15.0,25.0
1511753400,14.0,22.0
1511757000,6.0,23.0
1511760600,4.0,25.0
1511764200,7.0,23.0
1511767800,2.0,21.0
1511771400,0.0,21.0
1511775000,7.0,19.0
1511778600,6.0,15.0
1511782200,3.0,8.0
1511785800,0.0,4.0
1511793000,12.0,
1511796600,8.0,
1511803800,,28.0
1511807400,16.0,29.0
1511811000,17.0,31.0
1511814600,,31.0
1511818200,3.0,24.0
1511821800,12.0,4.0
1511825400,19.0,1.0
1511829000,,0.0
1511832600,13.0,0.0
1511836200,17.0,1.0
1511839800,15.0,0.0
1511843400,29.0,1.0
1511847000,3.0,0.0
1511850600,18.0,1.0
1511854200,6.0,0.0
1511857800,17.0,0.0
1511861400,,0.0
1511865000,9.0,0.0
1511868600,16.0,1.0
1511872200,21.0,1.0
1511875800,15.0,5.0
1511879400,33.0,5.0
1511883000,29.0,5.0
1511886600,6.0,25.0
1511890200,6.0,34.0
1511893800,3.0,39.0
1511897400,5.0,39.0
1511901000,3.0,37.0
1511904600,2.0,34.0
1511908200,2.0,28.0
1511911800,7.0,27.0
1511915400,,28.0
1511919000,,30.0
1511922600,3.0,18.0
1511926200,4.0,15.0
1511929800,7.0,12.0
1511933400,6.0,13.0
1511937000,-2.0,23.0
1511940600,,36.0
1511944200,,37.0
1511947800,6.0,35.0
1511951400,,30.0
1511955000,,23.0
1511958600,7.0,24.0
1511962200,5.0,24.0
1511965800,6.0,30.0
1511969400,4.0,32.0
1511973000,10.0,32.0
1511976600,15.0,32.0
1511980200,7.0,34.0
1511983800,5.0,34.0
1511987400,11.0,33.0
1511991000,,29.0
1511994600,,10.0
1511998200,10.0,8.0
1512001800,18.0,2.0
1512005400,25.0,1.0
1512009000,12.0,0.0
1512012600,8.0,0.0
1512016200,14.0,0.0
1512019800,10.0,0.0
1512023400,23.0,1.0
1512027000,7.0,0.0
1512030600,12.0,0.0
1512034200,7.0,0.0
1512037800,11.0,0.0
1512041400,7.0,0.0
1512045000,14.0,1.0
1512048600,16.0,1.0
1512052200,18.0,2.0
1512055800,20.0,9.0
1512059400,16.0,28.0
1512063000,12.0,44.0
1512066600,12.0,49.0
1512070200,12.0,45.0
1512073800,9.0,43.0
1512077400,15.0,43.0
1512081000,7.0,37.0
1512084600,12.0,31.0
1512088200,15.0,31.0
1512091800,15.0,31.0
1512095400,18.0,24.0
1512099000,21.0,20.0
1512102600,17.0,18.0
1512106200,23.0,14.0
1512109800,19.0,6.0
1512113400,22.0,4.0
1512117000,24.0,3.0
1512120600,22.0,3.0
1512124200,21.0,3.0
1512127800,21.0,3.0
1512131400,18.0,3.0
1512135000,26.0,4.0
1512138600,24.0,8.0
1512142200,20.0,11.0
1512145800,34.0,14.0
1512149400,1.0,27.0
1512153000,,31.0
1512156600,9.0,27.0
1512160200,25.0,26.0
1512163800,22.0,24.0
1512167400,14.0,8.0
1512171000,11.0,3.0
1512174600,15.0,3.0
1512178200,18.0,3.0
1512181800,21.0,3.0
1512185400,19.0,3.0
1512189000,23.0,3.0
1512192600,26.0,3.0
1512196200,25.0,3.0
1512199800,19.0,3.0
1512203400,29.0,3.0
1512207000,12.0,3.0
1512210600,20.0,3.0
1512214200,23.0,4.0
1512217800,26.0,4.0
1512221400,21.0,5.0
1512225000,28.0,5.0
1512228600,18.0,6.0
1512232200,22.0,8.0
1512235800,20.0,18.0
1512239400,26.0,13.0
1512243000,35.0,13.0
1512246600,23.0,12.0
1512250200,36.0,8.0
1512253800,35.0,4.0
1512257400,28.0,4.0
1512261000,35.0,4.0
1512264600,32.0,3.0
1512268200,38.0,3.0
1512271800,26.0,3.0
1512275400,32.0,3.0
1512279000,38.0,4.0
1512282600,36.0,4.0
1512286200,34.0,4.0
1512289800,40.0,1.0
1512293400,30.0,0.0
1512297000,39.0,0.0
1512300600,33.0,0.0
1512304200,28.0,0.0
1512307800,23.0,0.0
1512311400,40.0,1.0
1512315000,39.0,1.0
1512318600,38.0,5.0
1512322200,24.0,13.0
1512325800,21.0,25.0
1512329400,18.0,32.0
1512333000,15.0,36.0
1512336600,19.0,29.0
1512340200,24.0,15.0
1512343800,28.0,4.0
1512347400,26.0,4.0
1512351000,33.0,4.0
1512354600,23.0,4.0
1512358200,27.0,3.0
1512361800,20.0,3.0
1512365400,23.0,3.0
1512369000,12.0,3.0
1512372600,21.0,3.0
1512376200,23.0,3.0
1512379800,17.0,3.0
1512383400,27.0,3.0
1512387000,20.0,3.0
1512390600,25.0,3.0
1512394200,48.0,3.0
1512397800,25.0,5.0
1512401400,34.0,6.0
1512405000,30.0,12.0
1512408600,14.0,22.0
1512412200,25.0,31.0
1512415800,14.0,32.0
1512419400,28.0,31.0
1512423000,18.0,24.0
1512426600,18.0,20.0
1512430200,12.0,27.0
1512433800,5.0,30.0
1512437400,14.0,31.0
1512441000,11.0,30.0
1512444600,11.0,30.0
1512448200,7.0,27.0
1512451800,,25.0
1512455400,,26.0
1512459000,9.0,27.0
1512462600,7.0,23.0
1512466200,6.0,29.0
1512469800,7.0,26.0
1512473400,10.0,22.0
1512477000,-2.0,20.0
1512480600,7.0,21.0
1512484200,15.0,28.0
1512487800,9.0,28.0
1512491400,11.0,33.0
1512495000,3.0,35.0
1512498600,7.0,33.0
1512502200,8.0,33.0
1512505800,7.0,33.0
1512509400,6.0,33.0
1512513000,12.0,29.0
1512516600,6.0,26.0
1512520200,1.0,21.0
1512523800,4.0,28.0
1512527400,5.0,36.0
1512531000,2.0,33.0
1512534600,4.0,33.0
1512538200,4.0,32.0
1512541800,2.0,30.0
1512545400,5.0,29.0
1512549000,6.0,29.0
1512552600,7.0,28.0
1512556200,7.0,27.0
1512559800,4.0,26.0
1512563400,1.0,23.0
1512567000,1.0,22.0
1512570600,2.0,25.0
1512574200,3.0,27.0
1512577800,6.0,31.0
1512581400,,33.0
1512585000,,33.0
1512588600,2.0,33.0
1512592200,,33.0
1512595800,0.0,33.0
1512599400,4.0,29.0
1512603000,0.0,30.0
1512606600,3.0,27.0
1512610200,5.0,26.0
1512613800,7.0,26.0
1512617400,5.0,30.0
1512621000,7.0,31.0
1512624600,5.0,33.0
1512628200,5.0,32.0
1512631800,2.0,32.0
1512635400,4.0,30.0
1512639000,19.0,26.0
1512642600,8.0,24.0
1512646200,8.0,21.0
1512649800,7.0,18.0
1512653400,2.0,20.0
1512657000,5.0,24.0
1512660600,8.0,22.0
1512664200,13.0,24.0
1512667800,7.0,24.0
1512671400,8.0,35.0
1512675000,7.0,41.0
1512678600,7.0,35.0
1512682200,12.0,27.0
1512685800,6.0,29.0
1512689400,5.0,28.0
1512693000,4.0,30.0
1512696600,3.0,31.0
1512700200,7.0,30.0
1512703800,8.0,29.0
1512707400,4.0,29.0
1512711000,3.0,28.0
1512714600,0.0,27.0
1512718200,8.0,25.0
1512721800,4.0,25.0
1512725400,3.0,22.0
1512729000,11.0,20.0
1512732600,7.0,19.0
1512736200,6.0,17.0
1512739800,8.0,18.0
1512743400,8.0,20.0
1512747000,7.0,
1512750600,11.0,18.0
1512754200,11.0,
1512757800,7.0,
1512761400,8.0,20.0
1512765000,12.0,19.0
1512768600,8.0,17.0
1512772200,6.0,14.0
1512775800,12.0,15.0
1512779400,8.0,15.0
1512783000,5.0,14.0
1512786600,8.0,14.0
1512790200,12.0,13.0
1512793800,9.0,12.0
1512797400,15.0,10.0
1512801000,12.0,10.0
1512804600,15.0,7.0
1512808200,20.0,5.0
1512811800,12.0,4.0
1512815400,13.0,4.0
1512819000,15.0,6.0
1512822600,12.0,6.0
1512826200,11.0,6.0
1512829800,20.0,7.0
1512833400,14.0,16.0
1512837000,7.0,20.0
1512840600,1.0,23.0
1512844200,2.0,26.0
1512847800,2.0,28.0
1512851400,6.0,28.0
1512855000,8.0,25.0
1512858600,,21.0
1512862200,,16.0
1512865800,7.0,24.0
1512869400,5.0,26.0
1512873000,6.0,26.0
1512876600,9.0,24.0
1512880200,10.0,21.0
1512883800,10.0,18.0
1512887400,35.0,14.0
1512891000,21.0,13.0
1512894600,7.0,14.0
1512898200,21.0,13.0
1512901800,9.0,13.0
1512905400,5.0,13.0
1512909000,17.0,13.0
1512912600,56.0,15.0
1512916200,9.0,20.0
1512919800,17.0,21.0
1512923400,13.0,22.0
1512927000,5.0,23.0
1512930600,4.0,24.0
1512934200,,26.0
1512937800,0.0,25.0
1512941400,5.0,22.0
1512945000,7.0,20.0
1512948600,19.0,21.0
1512952200,1.0,23.0
1512955800,8.0,22.0
1512959400,6.0,21.0
1512963000,5.0,20.0
1512966600,0.0,21.0
1512970200,2.0,20.0
1512973800,7.0,20.0
1512977400,4.0,18.0
1512981000,3.0,17.0
1512984600,8.0,16.0
1512988200,15.0,14.0
1512991800,12.0,14.0
1512995400,14.0,16.0
1512999000,19.0,20.0
1513002600,1.0,20.0
1513006200,19.0,20.0
1513009800,15.0,21.0
1513013400,0.0,21.0
1513017000,7.0,19.0
1513020600,11.0,19.0
1513024200,0.0,19.0
1513027800,6.0,18.0
1513031400,15.0,14.0
1513035000,19.0,9.0
1513038600,,1.0
1513042200,10.0,0.0
1513045800,24.0,0.0
1513049400,7.0,0.0
1513053000,16.0,0.0
1513056600,13.0,0.0
1513060200,29.0,0.0
1513063800,6.0,4.0
1513067400,6.0,18.0
1513071000,7.0,18.0
1513074600,13.0,15.0
1513078200,17.0,12.0
1513081800,19.0,10.0
1513085400,18.0,7.0
1513089000,4.0,15.0
1513092600,,23.0
1513096200,0.0,26.0
1513099800,8.0,30.0
1513103400,5.0,31.0
1513107000,5.0,32.0
1513110600,5.0,33.0
1513114200,6.0,31.0
1513117800,,30.0
1513121400,,32.0
1513125000,7.0,31.0
1513128600,7.0,30.0
1513132200,,29.0
1513135800,,27.0
1513139400,6.0,28.0
1513143000,5.0,28.0
1513146600,4.0,28.0
1513150200,0.0,27.0
1513153800,8.0,27.0
1513157400,3.0,25.0
1513161000,-2.0,25.0
1513164600,2.0,27.0
1513168200,3.0,26.0
1513171800,0.0,26.0
1513175400,10.0,26.0
1513179000,-2.0,
1513182600,13.0,27.0
1513186200,9.0,28.0
1513189800,10.0,27.0
1513193400,11.0,26.0
1513197000,18.0,26.0
1513200600,11.0,23.0
1513204200,7.0,23.0
1513207800,12.0,18.0
1513211400,10.0,17.0
1513215000,11.0,12.0
1513218600,,10.0
1513222200,15.0,8.0
1513225800,11.0,10.0
1513229400,8.0,13.0
1513233000,5.0,10.0
1513236600,6.0,15.0
1513240200,15.0,13.0
1513243800,14.0,15.0
1513247400,9.0,21.0
1513251000,15.0,21.0
1513254600,10.0,18.0
1513258200,5.0,18.0
1513261800,9.0,21.0
1513265400,7.0,27.0
1513269000,4.0,30.0
1513272600,4.0,33.0
1513276200,3.0,33.0
1513279800,4.0,33.0
1513283400,7.0,32.0
1513287000,6.0,31.0
1513290600,6.0,30.0
1513294200,,19.0
1513297800,7.0,5.0
1513301400,35.0,0.0
1513305000,56.0,0.0
1513308600,14.0,0.0
1513312200,27.0,0.0
1513315800,7.0,0.0
1513319400,16.0,0.0
1513323000,11.0,0.0
1513326600,16.0,0.0
1513330200,37.0,0.0
1513333800,12.0,0.0
1513337400,19.0,0.0
1513341000,,0.0
1513344600,18.0,0.0
1513348200,,1.0
1513351800,26.0,5.0
1513355400,20.0,
1513359000,8.0,
1513362600,9.0,
1513366200,8.0,
1513369800,10.0,30.0
1513373400,9.0,30.0
1513377000,3.0,28.0
1513380600,7.0,27.0
1513384200,16.0,25.0
1513387800,7.0,23.0
1513391400,5.0,21.0
1513395000,8.0,25.0
1513398600,22.0,23.0
1513402200,5.0,21.0
1513405800,8.0,22.0
1513409400,10.0,24.0
1513413000,2.0,23.0
1513416600,4.0,23.0
1513420200,10.0,22.0
1513423800,9.0,17.0
1513427400,14.0,15.0
1513431000,21.0,15.0
1513434600,12.0,17.0
1513438200,39.0,18.0
1513441800,21.0,20.0
1513445400,2.0,22.0
1513449000,14.0,22.0
1513452600,16.0,24.0
1513456200,41.0,25.0
1513459800,17.0,18.0
1513463400,9.0,1.0
1513467000,23.0,0.0
1513470600,20.0,0.0
1513474200,28.0,0.0
1513477800,27.0,0.0
1513481400,23.0,0.0
1513485000,23.0,0.0
1513488600,20.0,0.0
1513492200,20.0,0.0
1513495800,23.0,0.0
1513499400,27.0,0.0
1513503000,20.0,0.0
1513506600,13.0,0.0
1513510200,16.0,0.0
1513513800,10.0,0.0
1513517400,22.0,0.0
1513521000,24.0,0.0
1513524600,26.0,0.0
1513528200,33.0,0.0
1513531800,45.0,2.0
1513535400,,7.0
1513539000,7.0,16.0
1513542600,18.0,15.0
1513546200,7.0,12.0
1513549800,14.0,12.0
1513553400,15.0,13.0
1513557000,15.0,12.0
1513560600,,12.0
1513564200,13.0,11.0
1513567800,20.0,2.0
1513571400,14.0,7.0
1513575000,13.0,4.0
1513578600,10.0,8.0
1513582200,5.0,11.0
1513585800,14.0,12.0
1513589400,23.0,11.0
1513593000,13.0,14.0
1513596600,7.0,12.0
1513600200,13.0,10.0
1513603800,13.0,14.0
1513607400,17.0,22.0
1513611000,13.0,24.0
1513614600,8.0,21.0
1513618200,19.0,21.0
1513621800,15.0,20.0
1513625400,15.0,20.0
1513629000,9.0,18.0
1513632600,6.0,17.0
1513636200,8.0,19.0
1513639800,9.0,19.0
1513643400,12.0,23.0
1513647000,10.0,23.0
1513650600,6.0,22.0
1513654200,7.0,21.0
1513657800,7.0,17.0
1513661400,6.0,16.0
1513665000,4.0,14.0
1513668600,9.0,17.0
1513672200,6.0,18.0
1513675800,6.0,19.0
1513679400,10.0,19.0
1513683000,12.0,20.0
1513686600,8.0,19.0
1513690200,15.0,19.0
1513693800,10.0,22.0
1513697400,8.0,25.0
1513701000,8.0,26.0
1513704600,5.0,29.0
1513708200,10.0,29.0
1513711800,8.0,31.0
1513715400,12.0,29.0
1513719000,11.0,26.0
1513722600,31.0,24.0
1513726200,20.0,24.0
1513729800,18.0,23.0
1513733400,15.0,22.0
1513737000,19.0,20.0
1513740600,17.0,20.0
1513744200,11.0,20.0
1513747800,17.0,22.0
1513751400,16.0,22.0
1513755000,20.0,18.0
1513758600,21.0,13.0
1513762200,21.0,16.0
1513765800,11.0,20.0
1513769400,12.0,17.0
1513773000,11.0,18.0
1513776600,10.0,18.0
1513780200,14.0,23.0
1513783800,10.0,28.0
1513787400,1.0,32.0
1513791000,10.0,35.0
1513794600,7.0,36.0
1513798200,11.0,36.0
1513801800,6.0,35.0
1513805400,2.0,34.0
1513809000,3.0,28.0
1513812600,9.0,17.0
1513816200,11.0,9.0
1513819800,,18.0
1513823400,9.0,23.0
1513827000,9.0,26.0
1513830600,4.0,24.0
1513834200,-2.0,9.0
1513837800,7.0,12.0
1513841400,9.0,20.0
1513845000,10.0,13.0
1513848600,7.0,12.0
1513852200,5.0,5.0
1513855800,8.0,5.0
1513859400,13.0,2.0
1513863000,9.0,6.0
1513866600,2.0,18.0
1513870200,,22.0
1513873800,,25.0
1513877400,1.0,26.0
1513881000,,26.0
1513884600,5.0,25.0
1513888200,4.0,20.0
1513891800,7.0,19.0
1513895400,1.0,17.0
1513899000,,14.0
1513902600,10.0,18.0
1513906200,1.0,17.0
1513909800,7.0,14.0
1513913400,9.0,11.0
1513917000,22.0,7.0
1513920600,15.0,3.0
1513924200,8.0,2.0
1513927800,4.0,0.0
1513931400,7.0,0.0
1513935000,8.0,0.0
1513938600,14.0,1.0
1513942200,14.0,10.0
1513945800,18.0,14.0
1513949400,9.0,17.0
1513953000,8.0,18.0
1513956600,,19.0
1513960200,,19.0
1513963800,10.0,18.0
1513967400,11.0,22.0
1513971000,2.0,23.0
1513974600,4.0,20.0
1513978200,8.0,16.0
1513981800,12.0,16.0
1513985400,4.0,16.0
1513989000,4.0,18.0
1513992600,9.0,18.0
1513996200,4.0,17.0
1513999800,6.0,18.0
1514003400,12.0,13.0
1514007000,10.0,14.0
1514010600,7.0,16.0
1514014200,10.0,16.0
1514017800,11.0,15.0
1514021400,9.0,14.0
1514025000,5.0,13.0
1514028600,7.0,9.0
1514032200,10.0,1.0
1514035800,6.0,0.0
1514039400,10.0,1.0
1514043000,7.0,4.0
1514046600,2.0,8.0
1514050200,0.0,14.0
1514053800,4.0,17.0
1514057400,3.0,18.0
1514061000,3.0,17.0
1514064600,4.0,14.0
1514068200,10.0,9.0
1514071800,6.0,11.0
1514075400,8.0,15.0
1514079000,6.0,18.0
1514082600,10.0,17.0
1514086200,6.0,25.0
1514089800,9.0,26.0
1514093400,7.0,26.0
1514097000,9.0,25.0
1514100600,8.0,28.0
1514104200,6.0,27.0
1514107800,6.0,26.0
1514111400,11.0,24.0
1514115000,14.0,19.0
1514118600,15.0,6.0
1514122200,15.0,8.0
1514125800,20.0,15.0
1514129400,11.0,19.0
1514133000,7.0,24.0
1514136600,6.0,29.0
1514140200,5.0,30.0
1514143800,6.0,28.0
1514147400,6.0,26.0
1514151000,7.0,26.0
1514154600,5.0,27.0
1514158200,4.0,27.0
1514161800,12.0,23.0
1514165400,8.0,20.0
1514169000,4.0,21.0
1514172600,3.0,20.0
1514176200,2.0,17.0
1514179800,0.0,22.0
1514183400,2.0,22.0
1514187000,16.0,25.0
1514190600,11.0,21.0
1514194200,12.0,20.0
1514197800,9.0,26.0
1514201400,11.0,29.0
1514205000,9.0,31.0
1514208600,7.0,29.0
1514212200,8.0,32.0
1514215800,4.0,34.0
1514219400,5.0,34.0
1514223000,6.0,35.0
1514226600,6.0,36.0
1514230200,4.0,37.0
1514233800,14.0,36.0
1514237400,9.0,34.0
1514241000,6.0,35.0
1514244600,4.0,37.0
1514248200,6.0,37.0
1514251800,4.0,35.0
1514255400,4.0,34.0
1514259000,4.0,35.0
1514262600,4.0,33.0
1514266200,4.0,32.0
1514269800,7.0,33.0
1514273400,6.0,36.0
1514277000,3.0,36.0
1514280600,3.0,33.0
1514284200,8.0,30.0
1514287800,8.0,29.0
1514291400,8.0,30.0
1514295000,7.0,29.0
1514298600,,33.0
1514302200,3.0,36.0
1514305800,11.0,37.0
1514309400,8.0,38.0
1514313000,0.0,38.0
1514316600,5.0,36.0
1514320200,25.0,35.0
1514323800,-2.0,33.0
1514327400,6.0,31.0
1514331000,4.0,28.0
1514334600,-2.0,30.0
1514338200,3.0,32.0
1514341800,16.0,32.0
1514345400,9.0,33.0
1514349000,7.0,32.0
1514352600,15.0,32.0
1514356200,12.0,31.0
1514359800,22.0,31.0
1514363400,9.0,30.0
1514367000,3.0,31.0
1514370600,8.0,31.0
1514374200,8.0,26.0
1514377800,9.0,23.0
1514381400,12.0,20.0
1514385000,16.0,25.0
1514388600,11.0,28.0
1514392200,,32.0
1514395800,6.0,33.0
1514399400,2.0,33.0
1514403000,6.0,34.0
1514406600,2.0,32.0
1514410200,5.0,32.0
1514413800,9.0,30.0
1514417400,8.0,30.0
1514421000,8.0,30.0
1514424600,10.0,31.0
1514428200,11.0,30.0
1514431800,6.0,27.0
1514435400,6.0,24.0
1514439000,5.0,20.0
1514442600,13.0,19.0
1514446200,13.0,19.0
1514449800,,18.0
1514453400,15.0,12.0
1514457000,12.0,8.0
1514460600,16.0,8.0
1514464200,23.0,3.0
1514467800,17.0,4.0
1514471400,19.0,11.0
1514475000,25.0,16.0
1514478600,40.0,18.0
1514482200,24.0,17.0
1514485800,25.0,22.0
1514489400,-2.0,32.0
1514493000,5.0,32.0
1514496600,25.0,31.0
1514500200,7.0,30.0
1514503800,8.0,20.0
1514507400,10.0,14.0
1514511000,10.0,15.0
1514514600,3.0,10.0
1514518200,17.0,12.0
1514521800,2.0,15.0
1514525400,3.0,22.0
1514529000,6.0,23.0
1514532600,3.0,23.0
1514536200,-1.0,22.0
1514539800,,22.0
1514543400,8.0,15.0
1514547000,15.0,10.0
1514550600,15.0,12.0
1514554200,17.0,9.0
1514557800,21.0,
1514561400,6.0,17.0
1514565000,14.0,21.0
1514568600,7.0,22.0
1514572200,8.0,25.0
1514575800,5.0,23.0
1514579400,8.0,23.0
1514583000,12.0,21.0
1514586600,8.0,20.0
1514590200,13.0,19.0
1514593800,15.0,17.0
1514597400,19.0,13.0
1514601000,25.0,10.0
1514604600,17.0,9.0
1514608200,23.0,8.0
1514611800,22.0,7.0
1514615400,27.0,9.0
1514619000,23.0,10.0
1514622600,9.0,10.0
1514626200,8.0,7.0
1514629800,21.0,7.0
1514633400,25.0,7.0
1514637000,15.0,9.0
1514640600,12.0,12.0
1514644200,19.0,19.0
1514647800,16.0,21.0
1514651400,14.0,22.0
1514655000,13.0,22.0
1514658600,22.0,25.0
1514662200,15.0,27.0
1514665800,17.0,25.0
1514669400,21.0,26.0
1514673000,19.0,26.0
1514676600,19.0,25.0
1514680200,10.0,28.0
1514683800,11.0,28.0
1514687400,10.0,25.0
1514691000,11.0,27.0
1514694600,12.0,24.0
1514698200,12.0,24.0
1514701800,13.0,22.0
1514705400,13.0,22.0
1514709000,10.0,21.0
1514712600,11.0,19.0
1514716200,16.0,18.0
1514719800,17.0,12.0
1514723400,17.0,9.0
1514727000,16.0,11.0
1514730600,15.0,10.0
1514734200,21.0,12.0
1514737800,16.0,14.0
1514741400,15.0,18.0
1514745000,16.0,24.0
1514748600,1.0,31.0
1514752200,-1.0,30.0
1514755800,8.0,29.0
1514759400,5.0,19.0
1514763000,29.0,5.0
1514766600,19.0,2.0
1514770200,23.0,0.0
1514773800,25.0,1.0
1514777400,16.0,6.0
1514781000,21.0,5.0
1514784600,19.0,5.0
1514788200,19.0,7.0
1514791800,22.0,11.0
1514795400,20.0,14.0
1514799000,18.0,13.0
1514802600,23.0,13.0
1514806200,18.0,12.0
1514809800,21.0,14.0
1514813400,19.0,13.0
1514817000,18.0,18.0
1514820600,23.0,24.0
1514824200,20.0,28.0
1514827800,12.0,29.0
1514831400,18.0,29.0
1514835000,14.0,32.0
1514838600,16.0,34.0
1514842200,17.0,32.0
1514845800,15.0,30.0
1514849400,13.0,33.0
1514853000,8.0,32.0
1514856600,10.0,29.0
1514860200,10.0,29.0
1514863800,7.0,30.0
1514867400,6.0,28.0
1514871000,3.0,29.0
1514874600,1.0,29.0
1514878200,4.0,29.0
1514881800,9.0,25.0
1514885400,11.0,24.0
1514889000,9.0,25.0
1514892600,6.0,24.0
1514896200,15.0,24.0
1514899800,13.0,24.0
1514903400,14.0,24.0
1514907000,14.0,27.0
1514910600,8.0,29.0
1514914200,6.0,30.0
1514917800,9.0,31.0
1514921400,11.0,31.0
1514925000,8.0,30.0
1514928600,3.0,28.0
1514932200,3.0,24.0
1514935800,5.0,22.0
1514939400,14.0,21.0
1514943000,11.0,20.0
1514946600,10.0,18.0
1514950200,17.0,16.0
1514953800,10.0,14.0
1514957400,14.0,14.0
1514961000,11.0,17.0
1514964600,11.0,14.0
1514968200,7.0,10.0
1514971800,9.0,10.0
1514975400,9.0,6.0
1514979000,10.0,0.0
1514982600,20.0,0.0
1514986200,22.0,1.0
1514989800,22.0,3.0
1514993400,8.0,14.0
1514997000,12.0,23.0
1515000600,28.0,24.0
1515004200,17.0,27.0
1515007800,1.0,28.0
1515011400,10.0,25.0
1515015000,8.0,26.0
1515018600,-1.0,22.0
1515022200,7.0,12.0
1515025800,6.0,3.0
1515029400,17.0,0.0
1515033000,21.0,0.0
1515036600,15.0,0.0
1515040200,15.0,3.0
1515043800,9.0,18.0
1515047400,16.0,24.0
1515051000,18.0,24.0
1515054600,18.0,22.0
1515058200,23.0,20.0
1515061800,24.0,18.0
1515065400,19.0,14.0
1515069000,19.0,12.0
1515072600,16.0,19.0
1515076200,9.0,31.0
1515079800,6.0,35.0
1515083400,4.0,36.0
1515087000,4.0,35.0
1515090600,5.0,35.0
1515094200,5.0,33.0
1515097800,7.0,35.0
1515101400,4.0,35.0
1515105000,1.0,34.0
1515108600,4.0,32.0
1515112200,6.0,32.0
1515115800,6.0,31.0
1515119400,6.0,31.0
1515123000,4.0,28.0
1515126600,4.0,28.0
1515130200,6.0,27.0
1515133800,6.0,28.0
1515137400,6.0,30.0
1515141000,3.0,31.0
1515144600,5.0,25.0
1515148200,10.0,22.0
1515151800,5.0,23.0
1515155400,13.0,23.0
1515159000,7.0,26.0
1515162600,11.0,28.0
1515166200,8.0,29.0
1515169800,13.0,29.0
1515173400,8.0,30.0
1515177000,8.0,34.0
1515180600,8.0,35.0
1515184200,5.0,34.0
1515187800,3.0,33.0
1515191400,3.0,30.0
1515195000,5.0,30.0
1515198600,4.0,29.0
1515202200,4.0,30.0
1515205800,6.0,30.0
1515209400,7.0,30.0
1515213000,7.0,27.0
1515216600,7.0,22.0
1515220200,12.0,19.0
1515223800,9.0,20.0
1515227400,8.0,19.0
1515231000,13.0,20.0
1515234600,12.0,19.0
1515238200,9.0,18.0
1515241800,11.0,18.0
1515245400,16.0,16.0
1515249000,16.0,22.0
1515252600,8.0,27.0
1515256200,11.0,32.0
1515259800,9.0,33.0
1515263400,6.0,33.0
1515267000,7.0,32.0
1515270600,11.0,32.0
1515274200,7.0,30.0
1515277800,11.0,29.0
1515281400,12.0,26.0
1515285000,11.0,23.0
1515288600,9.0,23.0
1515292200,6.0,19.0
1515295800,13.0,7.0
1515299400,18.0,0.0
1515303000,19.0,0.0
1515306600,17.0,0.0
1515310200,27.0,0.0
1515313800,26.0,0.0
1515317400,11.0,0.0
1515321000,22.0,0.0
1515324600,22.0,0.0
1515328200,23.0,0.0
1515331800,29.0,2.0
1515335400,16.0,15.0
1515339000,16.0,22.0
1515342600,10.0,27.0
1515346200,7.0,27.0
1515349800,11.0,28.0
1515353400,6.0,28.0
1515357000,8.0,27.0
1515360600,7.0,26.0
1515364200,12.0,23.0
1515367800,7.0,23.0
1515371400,6.0,22.0
1515375000,11.0,19.0
1515378600,16.0,10.0
1515382200,11.0,13.0
