EpochTime,3.feed_3.SO2_PPM,3.feed_3.SONICWD_DEG,3.feed_3.SONICWS_MPH,3.feed_3.SIGTHETA_DEG
1602037800,0.007,192.0,2.9,47.3
1602041400,0.007,155.0,2.3,40.5
1602045000,0.007,162.0,2.5,49.3
1602048600,0.004,167.0,3.0,37.6
1602052200,0.003,154.0,2.7,40.0
1602055800,0.004,149.0,2.8,47.4
1602059400,0.003,139.0,3.2,32.9
1602063000,0.003,148.0,3.2,35.0
1602066600,0.003,136.0,2.3,56.7
1602070200,0.003,140.0,2.6,42.4
1602073800,0.007,182.0,2.4,49.0
1602077400,0.006,211.0,3.9,50.7
1602081000,0.003,225.0,4.3,51.3
1602084600,0.002,250.0,5.6,48.6
1602088200,0.001,258.0,7.7,41.8
1602091800,0.002,286.0,9.4,26.9
1602095400,0.001,290.0,10.0,24.6
1602099000,0.001,291.0,10.4,25.3
1602102600,0.001,295.0,10.3,24.3
1602106200,0.001,306.0,9.1,24.9
1602109800,0.001,315.0,3.7,31.8
1602113400,0.001,6.0,1.6,44.9
1602117000,0.0,344.0,2.3,31.0
1602120600,0.0,332.0,2.8,34.2
1602124200,0.0,346.0,1.3,37.8
1602127800,0.001,334.0,1.9,46.9
1602131400,0.001,334.0,1.5,36.5
1602135000,0.001,42.0,1.1,25.6
1602138600,0.001,34.0,1.0,37.1
1602142200,0.0,18.0,1.3,34.3
1602145800,0.0,318.0,0.8,52.9
1602149400,0.0,71.0,1.0,43.6
1602153000,0.0,40.0,0.9,30.1
1602156600,0.0,43.0,1.1,18.9
1602160200,0.0,30.0,1.6,31.6
1602163800,0.001,302.0,4.0,21.7
1602167400,0.001,304.0,6.0,23.3
1602171000,0.001,317.0,6.6,38.0
1602174600,0.0,309.0,7.1,30.3
1602178200,0.0,301.0,6.8,23.7
1602181800,0.0,308.0,6.2,25.8
1602185400,0.0,308.0,5.7,24.4
1602189000,0.0,324.0,4.4,42.7
1602192600,0.0,311.0,5.7,28.4
1602196200,0.0,320.0,3.5,26.3
1602199800,0.001,55.0,1.5,20.4
1602203400,0.001,72.0,1.0,36.4
1602207000,0.001,63.0,0.6,49.2
1602210600,0.007,124.0,1.7,40.1
1602214200,0.003,132.0,2.9,22.2
1602217800,0.003,133.0,3.0,20.8
1602221400,0.002,133.0,3.3,20.3
1602225000,0.005,140.0,2.4,23.2
1602228600,0.003,148.0,1.9,25.5
1602232200,0.005,142.0,1.3,42.0
1602235800,0.001,144.0,1.2,29.6
1602239400,0.001,156.0,1.5,42.3
1602243000,0.001,145.0,1.2,34.8
1602246600,0.001,164.0,1.4,27.9
1602250200,0.014,135.0,2.6,31.5
1602253800,0.023,127.0,2.8,46.6
1602257400,0.01,148.0,4.2,30.6
1602261000,0.008,175.0,4.2,41.8
1602264600,0.007,177.0,4.8,47.6
1602268200,0.005,190.0,4.8,42.4
1602271800,0.01,182.0,4.7,43.1
1602275400,0.005,196.0,4.9,39.7
1602279000,0.003,178.0,4.1,36.1
1602282600,0.006,132.0,3.0,31.7
1602286200,0.013,111.0,2.0,31.9
1602289800,0.005,117.0,2.3,24.8
1602293400,0.003,113.0,2.0,29.5
1602297000,0.002,128.0,2.7,24.8
1602300600,0.007,123.0,3.0,25.4
1602304200,0.013,111.0,2.3,32.0
1602307800,0.038,115.0,2.3,31.8
1602311400,0.029,125.0,2.3,34.6
1602315000,0.045,137.0,3.7,25.2
1602318600,0.06,145.0,4.3,22.0
1602322200,0.026,135.0,3.6,22.8
1602325800,0.017,137.0,2.8,36.8
1602329400,0.014,135.0,2.8,28.1
1602333000,0.019,143.0,3.5,21.3
1602336600,0.024,144.0,2.7,39.2
1602340200,0.009,177.0,2.7,40.1
1602343800,0.005,175.0,3.6,38.0
1602347400,0.012,224.0,5.2,44.9
1602351000,0.003,241.0,5.7,43.6
1602354600,0.002,243.0,5.8,44.4
1602358200,0.002,244.0,5.5,50.8
1602361800,0.002,233.0,5.2,44.2
1602365400,0.003,222.0,4.8,45.0
1602369000,0.002,225.0,4.4,45.1
1602372600,0.001,234.0,3.1,42.8
1602376200,0.001,200.0,3.4,46.0
1602379800,0.003,201.0,2.5,48.6
1602383400,0.002,214.0,2.3,61.3
1602387000,0.003,232.0,1.7,68.7
1602390600,0.002,262.0,2.2,42.5
1602394200,0.001,250.0,1.6,49.4
1602397800,0.002,225.0,1.9,53.8
1602401400,0.002,229.0,1.2,58.3
1602405000,0.001,203.0,2.3,39.8
1602408600,0.001,251.0,1.8,49.1
1602412200,0.001,280.0,2.1,45.6
1602415800,0.001,33.0,1.8,29.8
1602419400,0.001,39.0,2.1,33.5
1602423000,0.001,83.0,1.8,64.1
1602426600,0.001,122.0,1.8,69.9
1602430200,0.001,41.0,1.8,73.3
1602433800,0.001,70.0,2.6,64.3
1602437400,0.001,115.0,2.5,59.1
1602441000,0.001,94.0,1.9,59.4
1602444600,0.001,110.0,1.4,60.6
1602448200,0.001,106.0,2.3,47.1
1602451800,0.001,87.0,2.1,33.5
1602455400,0.001,102.0,2.4,40.4
1602459000,0.0,132.0,2.8,57.8
1602462600,0.0,147.0,2.5,44.8
1602466200,0.0,159.0,1.6,71.1
1602469800,0.0,229.0,1.3,64.4
1602473400,0.0,77.0,1.2,78.4
1602477000,0.0,317.0,1.7,61.4
1602480600,0.0,110.0,1.9,78.3
1602484200,0.0,78.0,1.7,76.8
1602487800,0.0,103.0,2.2,64.8
1602491400,0.0,99.0,2.0,73.3
1602495000,0.0,70.0,1.8,86.5
1602498600,0.0,22.0,1.6,72.5
1602502200,0.0,352.0,1.0,76.8
1602505800,0.0,61.0,2.6,53.2
1602509400,0.0,102.0,2.3,64.1
1602513000,0.0,119.0,4.3,37.9
1602516600,0.0,124.0,4.6,39.4
1602520200,0.0,121.0,5.1,40.0
1602523800,0.0,120.0,5.3,40.0
1602527400,0.001,128.0,5.9,37.8
1602531000,0.001,129.0,6.1,37.4
1602534600,0.0,128.0,6.5,34.7
1602538200,0.0,115.0,5.2,41.0
1602541800,0.0,109.0,5.3,37.3
1602545400,0.0,117.0,4.9,36.7
1602549000,0.0,114.0,4.5,39.3
1602552600,0.0,109.0,3.7,40.4
1602556200,0.0,109.0,4.1,40.0
1602559800,0.0,112.0,4.0,37.6
1602563400,0.0,102.0,4.3,34.2
1602567000,0.0,111.0,3.9,32.9
1602570600,0.0,106.0,2.9,34.3
1602574200,0.0,109.0,2.2,46.8
1602577800,0.0,333.0,2.1,39.0
1602581400,0.0,310.0,7.7,20.1
1602585000,0.0,312.0,6.2,23.9
1602588600,0.0,312.0,4.9,21.8
1602592200,0.0,311.0,5.6,20.7
1602595800,0.0,314.0,5.4,28.4
1602599400,0.0,322.0,4.6,36.7
1602603000,0.0,308.0,5.8,24.3
1602606600,0.0,299.0,6.4,20.3
1602610200,0.0,298.0,7.3,23.0
1602613800,0.0,287.0,7.1,26.9
1602617400,0.0,298.0,6.5,27.2
1602621000,0.0,294.0,6.3,28.6
1602624600,0.0,291.0,5.3,23.0
1602628200,0.0,315.0,2.6,26.8
1602631800,0.0,48.0,1.8,12.2
1602635400,0.0,53.0,1.1,28.7
1602639000,0.003,92.0,1.0,39.8
1602642600,0.013,77.0,0.7,67.0
1602646200,0.01,135.0,1.3,42.5
1602649800,0.017,136.0,2.5,20.7
1602653400,0.023,151.0,1.3,53.4
1602657000,0.017,132.0,2.9,25.4
1602660600,0.014,122.0,2.7,32.9
1602664200,0.03,122.0,2.3,34.5
1602667800,0.008,113.0,1.5,80.0
1602671400,0.005,114.0,1.8,39.2
1602675000,0.006,126.0,1.5,34.1
1602678600,0.006,121.0,2.4,25.5
1602682200,0.027,132.0,1.7,49.4
1602685800,0.015,294.0,2.1,55.4
1602689400,0.003,288.0,2.8,52.4
1602693000,0.003,260.0,3.2,50.7
1602696600,0.003,222.0,3.8,56.4
1602700200,0.001,275.0,5.0,46.7
1602703800,0.001,218.0,3.5,56.6
1602707400,0.002,245.0,3.1,52.4
1602711000,0.001,252.0,2.8,46.0
1602714600,0.001,197.0,1.5,55.2
1602718200,0.005,95.0,1.5,31.1
1602721800,0.005,137.0,2.5,27.6
1602725400,0.012,140.0,2.8,30.3
1602729000,0.012,136.0,3.1,22.4
1602732600,0.006,134.0,3.9,20.5
1602736200,0.008,129.0,4.6,20.9
1602739800,0.003,133.0,4.5,18.9
1602743400,0.025,149.0,5.1,20.3
1602747000,0.022,151.0,5.2,20.5
1602750600,0.017,155.0,5.5,20.5
1602754200,0.015,152.0,4.5,21.5
1602757800,0.016,144.0,4.3,21.5
1602761400,0.025,148.0,5.3,19.7
1602765000,0.017,158.0,5.7,22.5
1602768600,0.006,180.0,4.8,32.4
1602772200,0.004,225.0,6.8,43.0
1602775800,0.002,253.0,8.1,40.6
1602779400,0.002,238.0,7.9,46.0
1602783000,0.001,261.0,7.4,39.9
1602786600,0.001,258.0,7.1,41.9
1602790200,0.001,278.0,7.8,34.2
1602793800,0.001,303.0,9.1,17.7
1602797400,0.001,306.0,8.7,18.6
1602801000,0.001,317.0,7.6,31.4
1602804600,0.0,315.0,6.5,24.1
1602808200,0.0,315.0,4.6,26.0
1602811800,0.0,28.0,2.1,42.2
1602815400,0.0,85.0,1.7,46.7
1602819000,0.0,181.0,1.8,55.5
1602822600,0.0,229.0,2.3,46.4
1602826200,0.0,205.0,2.4,47.9
1602829800,0.0,193.0,2.3,44.4
1602833400,0.0,200.0,2.3,49.9
1602837000,0.0,292.0,3.3,30.4
1602840600,0.0,325.0,1.0,65.1
1602844200,0.0,293.0,1.6,63.0
1602847800,0.0,308.0,3.3,23.9
1602851400,0.0,313.0,5.6,18.2
1602855000,0.0,309.0,4.6,19.9
1602858600,,310.0,5.1,22.0
1602862200,,320.0,3.9,35.3
1602865800,0.0,327.0,3.6,49.1
1602869400,0.0,312.0,4.0,59.3
1602873000,0.0,274.0,5.1,39.5
1602876600,0.0,308.0,5.0,43.6
1602880200,0.0,287.0,4.3,37.1
1602883800,0.0,299.0,3.8,26.5
1602887400,0.0,355.0,2.1,28.0
1602891000,0.0,56.0,1.8,32.4
1602894600,0.0,42.0,1.3,27.2
1602898200,0.0,49.0,1.1,36.1
1602901800,0.0,61.0,1.4,23.1
1602905400,0.0,25.0,1.0,45.5
1602909000,0.0,29.0,0.9,48.4
1602912600,0.0,51.0,0.7,40.4
1602916200,0.001,27.0,0.7,44.0
1602919800,0.001,98.0,1.5,30.0
1602923400,0.0,131.0,1.4,61.8
1602927000,0.0,123.0,1.6,30.6
1602930600,0.0,120.0,2.5,32.2
1602934200,0.001,131.0,2.6,25.4
1602937800,0.001,130.0,2.9,26.4
1602941400,0.002,137.0,3.2,30.4
1602945000,0.008,151.0,3.0,31.7
1602948600,0.008,173.0,4.2,47.0
1602952200,0.002,263.0,5.7,40.2
1602955800,0.001,267.0,5.6,42.1
1602959400,0.001,276.0,5.5,32.2
1602963000,0.001,241.0,4.6,55.5
1602966600,0.001,246.0,4.3,43.2
1602970200,0.001,231.0,3.3,45.5
1602973800,0.001,207.0,1.9,58.2
1602977400,0.003,101.0,1.5,36.6
1602981000,0.001,70.0,1.3,22.5
1602984600,0.001,69.0,1.4,44.0
1602988200,0.001,74.0,1.8,20.5
1602991800,0.001,74.0,0.7,47.9
1602995400,0.001,287.0,0.9,76.8
1602999000,0.001,165.0,1.6,59.6
1603002600,0.003,138.0,3.1,23.3
1603006200,0.006,137.0,3.2,22.3
1603009800,0.003,138.0,2.5,26.2
1603013400,0.002,109.0,1.6,36.5
1603017000,0.001,49.0,0.9,50.1
1603020600,0.001,122.0,0.6,65.2
1603024200,0.001,81.0,0.7,62.3
1603027800,0.002,143.0,4.5,17.7
1603031400,0.005,156.0,5.2,29.2
1603035000,0.004,179.0,4.4,45.0
1603038600,0.008,168.0,5.3,33.7
1603042200,0.003,197.0,4.8,42.5
1603045800,0.001,205.0,5.1,42.3
1603049400,0.002,173.0,4.9,32.0
1603053000,0.007,171.0,5.1,29.2
1603056600,0.007,170.0,4.2,31.5
1603060200,0.003,159.0,3.0,30.4
1603063800,0.003,85.0,1.4,56.7
1603067400,0.003,70.0,1.3,40.8
1603071000,0.004,122.0,2.2,26.1
1603074600,0.006,132.0,2.7,28.2
1603078200,0.013,141.0,2.2,26.6
1603081800,0.003,138.0,1.8,44.2
1603085400,0.005,125.0,2.4,31.8
1603089000,0.007,123.0,2.2,37.4
1603092600,0.007,68.0,1.1,60.8
1603096200,0.004,106.0,1.8,41.1
1603099800,0.014,110.0,2.3,32.5
1603103400,0.008,112.0,1.7,33.5
1603107000,0.007,8.0,1.3,50.8
1603110600,0.003,34.0,1.5,38.5
1603114200,0.001,54.0,1.6,23.5
1603117800,0.0,81.0,1.2,58.5
1603121400,0.0,84.0,2.5,35.7
1603125000,0.0,94.0,3.1,31.3
1603128600,0.0,136.0,3.7,28.9
1603132200,0.0,127.0,3.7,32.3
1603135800,0.0,122.0,3.1,43.1
1603139400,0.0,122.0,2.1,37.2
1603143000,0.0,131.0,2.5,31.6
1603146600,0.0,91.0,1.7,52.7
1603150200,0.0,34.0,1.0,74.2
1603153800,0.0,107.0,2.0,59.8
1603157400,0.001,120.0,1.8,37.3
1603161000,0.001,127.0,2.1,37.4
1603164600,0.0,127.0,2.3,34.2
1603168200,0.0,126.0,2.5,33.7
1603171800,0.0,112.0,2.5,31.8
1603175400,0.0,100.0,1.7,38.6
1603179000,0.0,79.0,1.2,68.2
1603182600,0.0,133.0,2.7,26.4
1603186200,0.001,142.0,3.6,24.2
1603189800,0.003,145.0,2.9,35.2
1603193400,0.003,130.0,2.8,33.0
1603197000,0.003,151.0,2.2,48.0
1603200600,0.003,80.0,1.8,40.7
1603204200,0.002,300.0,1.1,43.9
1603207800,0.001,350.0,1.2,45.0
1603211400,0.001,295.0,1.9,32.4
1603215000,0.001,286.0,2.3,51.3
1603218600,0.001,263.0,2.5,41.4
1603222200,0.001,254.0,2.1,50.5
1603225800,0.0,303.0,1.8,17.4
1603229400,0.0,307.0,2.7,24.9
1603233000,0.001,308.0,2.1,28.9
1603236600,0.0,328.0,2.0,31.2
1603240200,0.001,317.0,1.6,26.5
1603243800,0.001,326.0,1.2,41.6
1603247400,0.001,357.0,1.0,38.6
1603251000,0.001,61.0,0.7,64.0
1603254600,0.001,85.0,0.9,61.4
1603258200,0.0,33.0,1.2,51.9
1603261800,0.0,75.0,0.8,57.6
1603265400,0.0,45.0,0.6,71.7
1603269000,0.0,127.0,2.0,36.1
1603272600,0.0,152.0,1.9,23.6
1603276200,0.0,127.0,1.6,43.4
1603279800,0.0,123.0,2.4,29.6
1603283400,0.001,112.0,2.6,32.1
1603287000,0.001,139.0,3.4,28.4
1603290600,0.004,161.0,4.3,35.3
1603294200,0.004,178.0,4.9,35.6
1603297800,0.003,239.0,4.1,42.7
1603301400,0.002,284.0,6.3,29.1
1603305000,0.002,269.0,4.8,35.4
1603308600,0.001,281.0,4.6,29.8
1603312200,0.001,279.0,3.9,34.4
1603315800,0.001,289.0,3.9,30.8
1603319400,0.001,317.0,2.4,32.6
1603323000,0.001,24.0,1.3,17.3
1603326600,0.001,336.0,1.4,26.7
1603330200,0.001,58.0,1.0,55.9
1603333800,0.0,64.0,1.2,34.3
1603337400,0.0,69.0,1.3,53.0
1603341000,0.0,66.0,1.2,49.2
1603344600,0.0,58.0,1.0,35.7
1603348200,0.0,59.0,0.7,52.6
1603351800,0.0,37.0,0.7,58.8
1603355400,0.0,62.0,0.5,37.5
1603359000,0.0,102.0,0.5,72.1
1603362600,0.0,102.0,0.6,73.8
1603366200,0.001,145.0,1.1,44.0
1603369800,0.001,131.0,2.1,26.6
1603373400,0.001,157.0,1.7,24.6
1603377000,0.008,154.0,2.5,31.2
1603380600,0.009,140.0,3.0,39.9
1603384200,0.01,164.0,2.9,53.5
1603387800,0.007,226.0,3.1,49.5
1603391400,0.002,239.0,3.4,48.3
1603395000,0.001,250.0,3.0,44.9
1603398600,0.002,213.0,3.6,47.1
1603402200,0.002,243.0,2.9,38.8
1603405800,0.001,47.0,1.6,40.5
1603409400,0.001,67.0,1.3,17.2
1603413000,0.001,68.0,0.9,22.7
1603416600,0.001,67.0,0.6,29.2
1603420200,0.0,64.0,0.8,34.4
1603423800,0.0,117.0,0.9,60.1
1603427400,0.0,132.0,1.1,46.5
1603431000,0.0,135.0,1.3,26.3
1603434600,0.0,145.0,1.6,37.0
1603438200,0.0,182.0,0.8,69.3
1603441800,0.0,138.0,2.4,23.4
1603445400,0.0,225.0,0.6,78.2
1603449000,0.0,14.0,0.8,82.9
1603452600,0.0,207.0,0.7,55.4
1603456200,0.0,168.0,1.4,58.3
1603459800,0.001,141.0,3.7,16.2
1603463400,,153.0,3.4,38.8
1603467000,0.004,178.0,3.6,46.8
1603470600,0.002,240.0,3.9,42.7
1603474200,0.003,205.0,4.6,43.3
1603477800,0.003,226.0,4.7,45.6
1603481400,0.002,220.0,4.5,46.8
1603485000,0.003,200.0,5.2,39.4
1603488600,0.008,189.0,5.3,33.2
1603492200,0.004,180.0,3.9,28.8
1603495800,0.002,168.0,2.6,27.2
1603499400,0.003,149.0,3.0,25.8
1603503000,0.015,130.0,2.8,25.6
1603506600,0.03,126.0,3.2,23.8
1603510200,0.105,136.0,3.4,19.2
1603513800,0.019,19.0,2.8,41.9
1603517400,0.002,325.0,2.0,46.3
1603521000,0.001,291.0,3.6,27.1
1603524600,0.0,271.0,3.6,38.0
1603528200,0.0,312.0,7.9,21.5
1603531800,0.0,312.0,7.7,22.1
1603535400,0.0,325.0,4.9,36.8
1603539000,0.0,312.0,5.7,23.7
1603542600,0.0,312.0,4.4,22.9
1603546200,0.0,313.0,4.4,24.4
1603549800,0.0,334.0,3.7,36.6
1603553400,0.0,320.0,4.2,35.1
1603557000,0.0,330.0,5.2,35.3
1603560600,0.0,344.0,3.6,38.1
1603564200,0.0,333.0,4.1,43.7
1603567800,0.0,317.0,5.0,30.5
1603571400,0.0,317.0,4.6,30.2
1603575000,0.0,1.0,2.5,46.1
1603578600,0.0,332.0,3.1,39.2
1603582200,0.0,329.0,2.5,35.8
1603585800,0.0,331.0,2.0,44.6
1603589400,0.0,337.0,2.0,46.8
1603593000,0.0,22.0,1.5,37.4
1603596600,0.0,48.0,1.2,30.2
1603600200,0.0,53.0,1.5,19.9
1603603800,0.0,351.0,1.5,45.7
1603607400,0.0,328.0,1.2,58.1
1603611000,0.0,293.0,2.0,43.2
1603614600,0.0,155.0,1.3,67.8
1603618200,0.0,258.0,1.8,68.8
1603621800,0.0,92.0,1.9,72.3
1603625400,0.0,54.0,2.4,65.5
1603629000,0.0,12.0,2.2,77.9
1603632600,0.0,94.0,2.4,83.9
1603636200,0.0,101.0,3.7,56.8
1603639800,0.0,82.0,3.2,72.4
1603643400,0.001,124.0,4.5,54.1
1603647000,0.001,138.0,4.3,45.4
1603650600,0.001,136.0,3.5,47.1
1603654200,0.0,139.0,4.1,39.9
1603657800,0.0,131.0,4.0,36.2
1603661400,0.0,140.0,3.2,50.1
1603665000,0.0,331.0,1.7,72.5
1603668600,0.0,283.0,1.3,77.4
1603672200,0.0,56.0,1.9,61.4
1603675800,0.0,69.0,2.8,58.6
1603679400,0.0,57.0,1.9,74.8
1603683000,0.0,42.0,2.2,66.5
1603686600,0.0,292.0,1.7,50.1
1603690200,0.0,263.0,1.4,83.1
1603693800,0.0,297.0,1.4,58.9
1603697400,0.0,95.0,1.7,50.9
1603701000,0.0,338.0,1.6,36.9
1603704600,0.0,359.0,0.8,69.9
1603708200,0.0,343.0,1.3,38.5
1603711800,0.0,86.0,1.2,54.3
1603715400,0.0,119.0,2.0,34.7
1603719000,0.0,136.0,1.5,57.2
1603722600,0.001,241.0,1.9,45.5
1603726200,0.001,288.0,2.2,32.7
1603729800,0.001,274.0,2.8,38.6
1603733400,0.0,226.0,3.0,39.6
1603737000,0.001,245.0,2.0,52.0
1603740600,0.001,286.0,3.5,29.2
1603744200,0.001,303.0,5.2,19.0
1603747800,0.001,304.0,5.1,19.6
1603751400,0.001,290.0,3.5,21.8
1603755000,0.0,303.0,5.3,17.4
1603758600,0.0,312.0,4.9,19.2
1603762200,0.0,305.0,5.5,18.5
1603765800,0.0,310.0,4.2,18.1
1603769400,0.0,306.0,5.3,16.8
1603773000,0.0,306.0,5.0,19.2
1603776600,0.0,319.0,3.0,33.2
1603780200,0.0,314.0,2.4,25.3
1603783800,0.0,312.0,2.6,25.2
1603787400,0.0,328.0,2.7,26.0
1603791000,0.0,340.0,1.5,51.2
1603794600,0.0,355.0,1.5,48.5
1603798200,0.0,344.0,1.5,46.0
1603801800,0.0,53.0,1.2,59.1
1603805400,0.0,346.0,1.6,55.8
1603809000,0.0,25.0,1.5,58.5
1603812600,0.0,278.0,1.1,73.9
1603816200,0.001,285.0,1.9,61.4
1603819800,0.001,191.0,2.5,60.5
1603823400,0.001,14.0,1.8,79.3
1603827000,0.001,296.0,2.0,60.4
1603830600,0.001,151.0,2.2,50.5
1603834200,0.001,350.0,1.3,54.2
1603837800,0.0,3.0,1.3,39.0
1603841400,0.0,9.0,1.8,41.6
1603845000,0.0,350.0,2.0,48.7
1603848600,0.0,74.0,2.7,25.4
1603852200,0.0,81.0,2.0,58.9
1603855800,0.0,62.0,1.6,46.9
1603859400,0.0,352.0,1.2,44.8
1603863000,0.0,147.0,2.0,37.2
1603866600,0.0,159.0,2.1,44.8
1603870200,0.0,193.0,2.2,41.2
1603873800,0.0,298.0,1.4,60.6
1603877400,0.0,2.0,1.4,46.3
1603881000,0.0,308.0,1.1,52.5
1603884600,0.0,266.0,1.5,49.5
1603888200,0.0,315.0,2.0,41.6
1603891800,0.0,312.0,4.0,21.9
1603895400,0.0,305.0,4.3,19.4
1603899000,0.0,307.0,2.7,27.7
1603902600,0.0,284.0,2.6,35.1
1603906200,0.0,281.0,2.7,31.6
1603909800,0.0,283.0,2.8,32.8
1603913400,0.0,280.0,2.8,31.8
1603917000,0.0,274.0,2.0,39.9
1603920600,0.0,289.0,1.7,24.8
1603924200,0.0,298.0,1.3,32.6
1603927800,0.0,33.0,1.1,40.9
1603931400,0.0,52.0,1.0,43.0
1603935000,0.0,44.0,1.1,32.4
1603938600,0.0,65.0,1.8,20.1
1603942200,0.0,66.0,2.5,17.9
1603945800,0.0,74.0,3.5,19.6
1603949400,0.0,60.0,3.1,19.1
1603953000,0.0,87.0,1.3,70.3
1603956600,0.0,59.0,4.0,21.1
1603960200,0.0,37.0,2.6,43.7
1603963800,0.0,313.0,2.5,32.7
1603967400,0.0,302.0,2.3,35.4
1603971000,0.0,325.0,2.4,46.0
1603974600,0.0,320.0,2.7,56.2
1603978200,0.0,322.0,3.1,46.6
1603981800,0.0,332.0,2.6,56.5
1603985400,0.0,341.0,3.5,40.2
1603989000,0.0,334.0,3.5,47.1
1603992600,0.0,327.0,4.0,49.1
1603996200,0.0,333.0,3.8,45.4
1603999800,0.0,336.0,3.1,67.1
1604003400,0.0,321.0,2.6,64.0
1604007000,0.0,327.0,2.7,41.7
1604010600,0.0,319.0,2.5,35.5
1604014200,0.0,325.0,3.1,45.3
1604017800,0.0,319.0,3.0,42.8
1604021400,0.0,325.0,2.6,51.5
1604025000,0.0,316.0,2.6,55.8
1604028600,0.0,314.0,2.8,33.2
1604032200,0.0,314.0,2.9,35.0
1604035800,0.0,319.0,3.3,41.1
1604039400,0.0,315.0,3.5,27.5
1604043000,0.0,317.0,2.6,30.4
1604046600,0.0,316.0,2.8,23.8
1604050200,0.0,318.0,2.5,26.7
1604053800,0.0,335.0,2.9,47.1
1604057400,0.0,320.0,1.8,38.6
1604061000,0.0,351.0,1.4,32.8
1604064600,0.0,307.0,2.7,22.2
1604068200,0.0,298.0,4.5,20.7
1604071800,0.0,299.0,4.8,19.9
1604075400,0.0,309.0,7.4,18.6
1604079000,0.0,307.0,7.4,19.9
1604082600,0.0,307.0,7.9,18.9
1604086200,0.0,311.0,9.6,19.5
1604089800,0.0,321.0,5.5,30.6
1604093400,0.0,317.0,4.9,29.1
1604097000,0.0,321.0,4.5,30.7
1604100600,0.0,334.0,3.0,38.7
1604104200,0.0,317.0,3.9,23.2
1604107800,0.0,320.0,2.7,28.2
1604111400,0.0,311.0,2.7,23.7
1604115000,0.0,346.0,1.4,38.8
1604118600,0.0,50.0,1.5,20.6
1604122200,0.0,57.0,1.7,20.4
1604125800,0.0,39.0,1.5,21.2
1604129400,0.0,50.0,1.3,32.9
1604133000,0.0,55.0,1.2,27.9
1604136600,0.0,62.0,1.0,42.8
1604140200,0.0,96.0,1.5,38.6
1604143800,0.0,124.0,1.6,38.7
1604147400,0.0,315.0,0.6,64.9
1604151000,0.0,153.0,2.2,31.1
1604154600,0.001,158.0,2.6,37.8
1604158200,0.009,149.0,4.0,39.6
1604161800,0.01,154.0,4.6,41.1
1604165400,0.005,168.0,4.3,43.0
1604169000,0.003,134.0,4.3,51.5
1604172600,0.009,148.0,4.5,39.2
1604176200,0.017,157.0,5.2,33.4
1604179800,0.004,175.0,4.2,35.5
1604183400,0.002,73.0,1.5,43.7
1604187000,0.001,54.0,1.3,27.9
1604190600,0.0,74.0,1.1,51.1
1604194200,0.0,123.0,1.1,47.5
1604197800,0.0,112.0,1.9,32.8
1604201400,0.0,110.0,2.1,35.3
1604205000,0.0,132.0,3.7,24.4
1604208600,0.0,138.0,3.5,19.5
1604212200,0.001,135.0,4.3,22.4
1604215800,0.018,143.0,4.6,22.7
1604219400,0.026,152.0,5.4,22.2
1604223000,0.025,157.0,6.3,23.9
1604226600,0.015,157.0,6.0,21.9
1604230200,0.007,164.0,6.3,22.9
1604233800,0.003,166.0,5.6,23.5
1604237400,0.002,169.0,5.5,27.5
1604241000,0.002,201.0,5.9,37.3
1604244600,0.001,210.0,6.5,40.3
1604248200,0.001,263.0,8.1,40.5
1604251800,0.001,272.0,6.5,34.9
1604255400,0.001,289.0,13.8,24.7
1604259000,0.0,289.0,12.7,25.4
1604262600,0.0,300.0,14.9,21.7
1604266200,0.0,295.0,14.8,21.4
1604269800,0.0,301.0,14.6,20.3
1604273400,0.0,302.0,12.4,20.1
1604277000,0.0,300.0,12.2,22.1
1604280600,0.0,293.0,11.8,22.3
1604284200,0.0,292.0,10.2,23.2
1604287800,0.0,287.0,9.8,25.2
1604291400,0.0,289.0,9.6,24.6
1604295000,0.0,290.0,9.7,22.4
1604298600,0.0,296.0,9.9,22.5
1604302200,0.0,297.0,9.1,22.4
1604305800,0.0,296.0,8.9,20.5
1604309400,0.0,294.0,8.8,20.9
1604313000,0.0,298.0,8.4,22.1
1604316600,0.0,293.0,7.7,21.2
1604320200,0.0,296.0,7.8,23.0
1604323800,0.0,290.0,7.1,23.7
1604327400,0.0,279.0,7.0,30.2
1604331000,,284.0,7.3,29.9
1604334600,,283.0,7.4,26.6
1604338200,0.0,279.0,8.0,29.9
1604341800,0.0,277.0,8.5,30.8
1604345400,0.0,289.0,9.0,25.8
1604349000,0.0,284.0,7.8,30.9
1604352600,0.0,284.0,7.1,27.4
1604356200,0.0,261.0,5.8,35.5
1604359800,0.0,259.0,5.6,36.7
1604363400,0.0,265.0,6.0,31.5
1604367000,0.0,267.0,6.6,37.6
1604370600,0.0,266.0,6.6,39.0
1604374200,0.0,273.0,6.1,33.5
1604377800,0.0,281.0,5.9,30.9
1604381400,0.001,280.0,5.9,27.5
1604385000,0.001,274.0,6.4,31.8
1604388600,0.001,285.0,5.8,26.9
1604392200,0.001,280.0,4.6,33.1
1604395800,0.001,291.0,4.1,31.2
1604399400,0.001,296.0,3.2,37.0
1604403000,0.001,283.0,3.6,35.4
1604406600,0.001,279.0,4.0,35.2
1604410200,0.001,288.0,4.7,28.7
1604413800,0.001,282.0,5.4,27.7
1604417400,0.001,255.0,4.9,46.8
1604421000,0.002,239.0,4.6,43.8
